time,mz,charge,intensity,RT_length,points,scans,peaks,Tmz,Tintensity,Tmass,Tintensity10,Pintensity,rt_start,rt_end,Ttime,sample,fraction,status,group,mz_error,score,adj_score
50.1,689.19652,5,21077000.0,0.398333,36,25,3,689.19652,24.329166,689.2,7.323809,0.00021,49.900833,50.299167,51.237137,A3,F1,use,689.2_689.23_0,0.00086,0.990777,1.188933
49.2,689.19566,5,9226500.0,0.082667,8,5,2,689.19566,23.137352,689.2,6.965037,9.4e-05,49.158667,49.241333,50.597763,A1,F1,use,689.2_689.23_0,0.00086,0.990777,1.188933
75.7,690.4053,5,931240000.0,0.092333,21,3,8,690.4053,29.794578,690.41,8.969062,0.008095,75.653833,75.746167,77.70552,A2,F1,use,690.39_690.42_1,0.0001,0.991513,1.189816
75.7,690.4052,5,199220000.0,0.146667,19,5,6,690.4052,27.569787,690.41,8.299333,0.002037,75.626667,75.773333,77.850623,A1,F1,use,690.39_690.42_1,0.0001,0.991513,1.189816
75.7,690.40542,5,1192600000.0,0.097167,8,2,4,690.40542,30.151463,690.41,9.076495,0.011877,75.651417,75.748583,77.540455,A3,F1,use,690.39_690.42_1,0.00012,0.991328,1.189593
67.6,694.35749,5,15002000.0,0.17,10,6,2,694.35749,23.838652,694.36,7.176149,0.00013,67.515,67.685,69.384995,A2,F1,use,694.34_694.37_0,0.00121,0.99511,1.194132
67.7,694.3587,5,31037000.0,0.155667,11,5,3,694.3587,24.887486,694.36,7.49188,0.000309,67.622167,67.777833,69.320668,A3,F1,use,694.34_694.37_0,0.00121,0.99511,1.194132
38.1,694.89282,5,55797000.0,0.205,54,16,5,694.89282,25.733684,694.89,7.746611,0.00057,37.9975,38.2025,39.182414,A1,F1,use,694.87_694.9_0,0.00027,0.992339,1.190806
37.6,694.89309,5,31026000.0,0.37,71,27,4,694.89309,24.886974,694.89,7.491726,0.000309,37.415,37.785,38.39372,A3,F1,use,694.87_694.9_0,0.00027,0.992339,1.190806
59.2,695.75768,5,8974900.0,0.198333,16,10,2,695.75768,23.097464,695.76,6.95303,7.8e-05,59.100833,59.299167,60.756302,A2,F1,use,695.74_695.77_1,0.0009,0.995918,1.195101
59.3,695.75678,5,22673000.0,0.318333,32,18,3,695.75678,24.434472,695.76,7.355509,0.000226,59.140833,59.459167,60.689892,A3,F1,use,695.74_695.77_1,0.0009,0.995918,1.195101
59.5,695.75651,5,11324000.0,0.21,16,12,2,695.75651,23.43288,695.76,7.054,0.000116,59.395,59.605,61.190384,A1,F1,use,695.74_695.77_1,0.00117,0.994118,1.192942
58.7,698.55657,5,47215000.0,0.205,36,17,3,698.55657,25.492742,698.56,7.67408,0.00041,58.5975,58.8025,60.242689,A2,F1,use,698.54_698.57_0,0.00074,0.995503,1.194604
59.1,698.55731,5,19209000.0,0.206667,31,12,4,698.55731,24.195279,698.56,7.283505,0.000191,58.996667,59.203333,60.484398,A3,F1,use,698.54_698.57_0,0.00074,0.995503,1.194604
68.4,700.64331,5,37944000.0,0.343333,25,19,2,700.64331,25.177368,700.64,7.579143,0.000388,68.228333,68.571667,70.343232,A1,F1,use,700.62_700.65_0,0.00074,0.995754,1.194905
68.7,700.64257,5,24833000.0,0.326667,32,23,2,700.64257,24.565755,700.64,7.395029,0.000247,68.536667,68.863333,70.348142,A3,F1,use,700.62_700.65_0,0.00074,0.995754,1.194905
66.8,701.21848,5,4858300.0,0.185,10,6,2,701.21848,22.21202,701.22,6.686484,5e-05,66.7075,66.8925,68.697776,A1,F1,use,701.21_701.24_0,0.00058,0.995978,1.195174
66.9,701.2179,5,6157500.0,0.22,15,11,2,701.2179,22.553913,701.22,6.789404,5.4e-05,66.79,67.01,68.665937,A2,F1,use,701.21_701.24_0,0.00058,0.995978,1.195174
69.2,715.16703,5,16173000.0,0.118167,10,6,2,715.16703,23.947084,715.17,7.208791,0.000141,69.140917,69.259083,71.028555,A2,F1,use,715.15_715.18_0,0.00032,0.995003,1.194004
69.2,715.16671,5,16220000.0,0.161333,8,7,2,715.16671,23.95127,715.17,7.210051,0.000166,69.119333,69.280667,71.16596,A1,F1,use,715.15_715.18_0,0.00032,0.995003,1.194004
51.0,716.7239,5,207370000.0,0.188333,65,15,7,716.7239,27.627632,716.72,8.316746,0.001803,50.905833,51.094167,52.333054,A2,F1,use,716.71_716.74_1,0.00024,0.994955,1.193946
50.6,716.72366,5,98908000.0,0.42,158,34,6,716.72366,26.559584,716.72,7.995231,0.001011,50.39,50.81,52.037537,A1,F1,use,716.71_716.74_1,0.00024,0.994955,1.193946
50.3,716.72348,5,152880000.0,0.23,93,19,7,716.72348,27.187824,716.72,8.184351,0.001523,50.185,50.415,51.442632,A3,F1,use,716.71_716.74_1,0.00018,0.994289,1.193147
48.0,720.453,5,11364000.0,0.173333,17,13,2,720.453,23.437967,720.45,7.055531,0.000116,47.913333,48.086667,49.363671,A1,F1,use,720.43_720.46_0,0.01477,0.063601,0.076321
48.0,720.43823,5,30033000.0,0.275,12,9,2,720.43823,24.840045,720.44,7.477599,0.000299,47.8625,48.1375,49.079443,A3,F1,use,720.43_720.46_0,0.01477,0.063601,0.076321
75.5,721.62507,5,10757000.0,0.206667,31,10,4,721.62507,23.358772,721.63,7.031691,0.000107,75.396667,75.603333,77.334961,A3,F1,use,721.61_721.64_0,0.00026,0.990719,1.188863
75.5,721.62481,5,19074000.0,0.303333,23,15,3,721.62481,24.185104,721.62,7.280442,0.000166,75.348333,75.651667,77.500075,A2,F1,use,721.61_721.64_0,0.00026,0.990719,1.188863
67.3,721.79622,5,16318000.0,0.19,15,5,4,721.79622,23.959961,721.8,7.212667,0.000167,67.205,67.395,69.211981,A1,F1,use,721.78_721.81_0,0.00125,0.990977,1.189173
68.1,721.79497,5,18899000.0,0.121,8,5,2,721.79497,24.171807,721.79,7.276439,0.000188,68.0395,68.1605,69.731658,A3,F1,use,721.78_721.81_0,0.00125,0.990977,1.189173
67.5,721.9969,5,22552000.0,0.175,17,6,4,721.9969,24.426752,722.0,7.353185,0.000196,67.4125,67.5875,69.282272,A2,F1,use,721.98_722.01_1,0.0009,0.989611,1.384047
67.6,721.9978,5,18698000.0,0.173333,8,4,3,721.9978,24.156381,722.0,7.271795,0.000186,67.513333,67.686667,69.217921,A3,F1,use,721.98_722.01_1,0.0009,0.989611,1.187533
54.9,723.95165,5,206680000.0,0.331667,69,17,7,723.95165,27.622824,723.95,8.315298,0.001797,54.734167,55.065833,56.339233,A2,F1,use,723.93_723.96_1,0.00046,0.991771,1.190125
55.0,723.95211,5,218610000.0,0.243333,71,13,7,723.95211,27.703784,723.95,8.33967,0.002177,54.878333,55.121667,56.271757,A3,F1,use,723.93_723.96_1,0.00046,0.991771,1.190125
55.5,723.95216,5,241870000.0,0.371667,156,28,7,723.95216,27.849657,723.95,8.383582,0.002473,55.314167,55.685833,57.076745,A1,F1,use,723.93_723.96_1,0.00051,0.979771,1.175725
40.5,725.2915,5,5554100.0,0.1405,9,9,2,725.2915,22.405122,725.29,6.744614,5.5e-05,40.42975,40.57025,41.373393,A3,F1,use,725.27_725.3_0,0.00013,0.991808,1.190169
41.4,725.29163,5,10950000.0,0.358333,37,21,3,725.29163,23.384428,725.29,7.039414,9.5e-05,41.220833,41.579167,42.471691,A2,F1,use,725.27_725.3_0,0.00013,0.991808,1.190169
75.2,727.4284,5,27718000.0,0.157667,26,6,6,727.4284,24.72432,727.43,7.442762,0.000241,75.121167,75.278833,77.191907,A2,F1,use,727.41_727.44_1,8e-05,0.992869,1.38985
75.5,727.42848,5,63325000.0,0.496667,105,24,7,727.42848,25.916272,727.43,7.801575,0.000631,75.251667,75.748333,77.334961,A3,F1,use,727.41_727.44_1,8e-05,0.992869,1.191442
66.9,727.96027,5,15641000.0,0.385,35,15,3,727.96027,23.898829,727.96,7.194265,0.00016,66.7075,67.0925,68.800617,A1,F1,use,727.94_727.97_1,0.00042,0.996159,1.195391
67.2,727.95985,5,28988000.0,0.296667,29,12,4,727.95985,24.788952,727.96,7.462218,0.000289,67.051667,67.348333,68.806932,A3,F1,use,727.94_727.97_1,0.00042,0.996159,1.195391
67.1,727.95955,5,30520000.0,0.31,30,12,4,727.95955,24.863252,727.96,7.484585,0.000265,66.945,67.255,68.871382,A2,F1,use,727.94_727.97_1,0.0003,0.996004,1.195205
40.2,734.53783,5,25237000.0,0.1195,11,9,2,734.53783,24.589037,734.54,7.402038,0.000258,40.14025,40.25975,41.342075,A1,F1,use,734.52_734.55_0,0.00021,0.992965,1.191558
39.9,734.53804,5,28920000.0,0.090167,26,8,5,734.53804,24.785564,734.54,7.461198,0.000288,39.854917,39.945083,40.756909,A3,F1,use,734.52_734.55_0,0.00021,0.992965,1.191558
66.4,740.36926,5,51366000.0,0.243333,23,13,3,740.36926,25.61431,740.37,7.710676,0.000512,66.278333,66.521667,67.984953,A3,F1,use,740.35_740.38_0,0.00063,0.994616,1.19354
65.8,740.36863,5,12074000.0,0.228333,13,10,2,740.36863,23.5254,740.37,7.081851,0.000123,65.685833,65.914167,67.669366,A1,F1,use,740.35_740.38_0,0.00063,0.994616,1.19354
66.2,740.57043,5,57746000.0,0.138167,42,10,6,740.57043,25.783218,740.57,7.761522,0.000502,66.130917,66.269083,67.946879,A2,F1,use,740.55_740.58_1,4e-05,0.996447,1.195736
66.1,740.57039,5,36807000.0,0.215,35,12,4,740.57039,25.133477,740.57,7.56593,0.000376,65.9925,66.2075,67.977889,A1,F1,use,740.55_740.58_1,4e-05,0.996447,1.195736
65.8,740.56859,5,20424000.0,0.203333,14,8,2,740.56859,24.283762,740.57,7.310141,0.000203,65.698333,65.901667,67.368469,A3,F1,use,740.55_740.58_1,0.00184,0.99072,1.188864
69.0,741.18918,5,24368000.0,0.196667,16,10,2,741.18918,24.538485,741.19,7.38682,0.000243,68.901667,69.098333,70.656384,A3,F1,use,741.17_741.2_0,0.00138,0.994413,1.193295
68.8,741.19056,5,14234000.0,0.124,10,6,2,741.19056,23.762838,741.19,7.153327,0.000124,68.738,68.862,70.617665,A2,F1,use,741.17_741.2_0,0.00138,0.994413,1.193295
61.8,750.48357,5,15625000.0,0.188333,16,13,2,750.48357,23.897353,750.48,7.19382,0.000156,61.705833,61.894167,63.258576,A3,F1,use,750.46_750.49_0,0.00126,0.995214,1.194257
61.7,750.48483,5,17348000.0,0.183333,18,12,2,750.48483,24.048266,750.48,7.239249,0.000177,61.608333,61.791667,63.452886,A1,F1,use,750.46_750.49_0,0.00126,0.995214,1.194257
56.3,753.35526,5,91708000.0,0.481667,101,35,4,753.35526,26.450544,753.36,7.962407,0.000938,56.059167,56.540833,57.899473,A1,F1,use,753.34_753.37_0,0.00131,0.989494,1.187393
55.3,753.35395,5,60099000.0,0.62,59,42,2,753.35395,25.840838,753.35,7.778867,0.000599,54.99,55.61,56.579999,A3,F1,use,753.34_753.37_0,0.00131,0.989494,1.187393
72.8,754.2818,5,16558000.0,0.295,22,15,2,754.2818,23.981025,754.28,7.219008,0.000144,72.6525,72.9475,74.726566,A2,F1,use,754.26_754.29_1,0.00225,0.967648,1.17383
72.5,754.28405,5,11476000.0,0.145333,10,6,2,754.28405,23.452117,754.28,7.059791,0.000114,72.427333,72.572667,74.25254,A3,F1,use,754.26_754.29_1,0.00225,0.967648,1.161178
66.1,762.77155,5,22724000.0,0.1105,13,9,2,762.77155,24.437713,762.77,7.356485,0.000198,66.04475,66.15525,67.844157,A2,F1,use,762.75_762.78_0,0.00118,0.995474,1.194569
66.3,762.77273,5,25170000.0,0.23,16,14,2,762.77273,24.585202,762.77,7.400883,0.000251,66.185,66.415,67.882206,A3,F1,use,762.75_762.78_0,0.00118,0.995474,1.194569
69.5,769.81164,5,20590000.0,0.268333,30,13,4,769.81164,24.29544,769.81,7.313656,0.000205,69.365833,69.634167,71.17012,A3,F1,use,769.79_769.82_0,5e-05,0.995597,1.194717
69.3,769.81169,5,20816000.0,0.196667,26,10,4,769.81169,24.31119,769.81,7.318397,0.000181,69.201667,69.398333,71.131278,A2,F1,use,769.79_769.82_0,5e-05,0.995597,1.194717
66.3,775.37675,5,84599000.0,0.125333,16,5,4,775.37675,26.334137,775.38,7.927365,0.000735,66.237333,66.362667,68.049602,A2,F1,use,775.36_775.39_1,0.0,0.995802,1.194963
66.6,775.37675,5,46554000.0,0.163167,16,6,4,775.37675,25.472402,775.38,7.667957,0.000464,66.518417,66.681583,68.190448,A3,F1,use,775.36_775.39_1,0.00039,0.99567,1.194804
66.4,775.37714,5,32937000.0,0.25,41,15,4,775.37714,24.973206,775.38,7.517684,0.000337,66.275,66.525,68.286412,A1,F1,use,775.36_775.39_1,0.00039,0.99567,1.194804
61.5,784.26729,5,18131000.0,0.1215,14,8,2,784.26729,24.111955,784.27,7.258422,0.000181,61.43925,61.56075,62.950334,A3,F1,use,784.25_784.28_0,7e-05,0.995541,1.194649
61.0,784.26722,5,21858000.0,0.246667,35,16,3,784.26722,24.381658,784.27,7.33961,0.00019,60.876667,61.123333,62.605308,A2,F1,use,784.25_784.28_0,7e-05,0.995541,1.194649
67.3,784.61842,5,64849000.0,0.296667,46,11,6,784.61842,25.950581,784.62,7.811903,0.000646,67.151667,67.448333,68.909679,A3,F1,use,784.61_784.64_0,0.0006,0.995271,1.194325
67.2,784.61782,5,71858000.0,0.325,42,13,6,784.61782,26.098645,784.62,7.856475,0.000625,67.0375,67.3625,68.974105,A2,F1,use,784.61_784.64_0,0.0006,0.995271,1.194325
61.7,786.59517,5,42375000.0,0.2,27,12,3,786.59517,25.33671,786.6,7.62711,0.000433,61.6,61.8,63.452886,A1,F1,use,786.58_786.61_0,0.00028,0.996009,1.19521
61.7,786.59545,5,91568000.0,0.1305,19,8,3,786.59545,26.44834,786.6,7.961744,0.000796,61.63475,61.76525,63.324365,A2,F1,use,786.58_786.61_0,0.00028,0.996009,1.19521
67.9,793.54136,5,21622000.0,0.151333,11,7,2,793.54136,24.365997,793.54,7.334896,0.000215,67.824333,67.975667,69.526163,A3,F1,use,793.52_793.55_0,0.01309,0.441461,0.529753
67.0,793.52827,5,21221000.0,0.206667,10,8,2,793.52827,24.338989,793.53,7.326766,0.000217,66.896667,67.103333,68.903458,A1,F1,use,793.52_793.55_0,0.01309,0.441461,0.529753
41.8,794.54873,5,28565000.0,0.461667,89,27,7,794.54873,24.767745,794.55,7.455834,0.000292,41.569167,42.030833,42.987531,A1,F1,use,794.53_794.56_1,1e-05,0.994805,1.193766
42.2,794.54872,5,54032000.0,0.513333,89,29,6,794.54872,25.687311,794.55,7.732651,0.00047,41.943333,42.456667,43.293472,A2,F1,use,794.53_794.56_1,1e-05,0.994805,1.193766
41.5,794.54858,5,33693000.0,0.533333,115,34,6,794.54858,25.005946,794.55,7.52754,0.000336,41.233333,41.766667,42.400867,A3,F1,use,794.53_794.56_1,0.00015,0.993854,1.192625
68.9,795.42999,5,191500000.0,0.531667,124,33,6,795.42999,27.512769,795.43,8.282169,0.001907,68.634167,69.165833,70.553636,A3,F1,use,795.41_795.44_1,0.00056,0.994789,1.193747
68.7,795.43055,5,106320000.0,0.635,114,38,5,795.43055,26.663838,795.43,8.026615,0.001087,68.3825,69.0175,70.651755,A1,F1,use,795.41_795.44_1,0.00056,0.994789,1.193747
68.5,795.43036,5,161190000.0,0.265,73,16,6,795.43036,27.264187,795.43,8.207338,0.001401,68.3675,68.6325,70.309498,A2,F1,use,795.41_795.44_1,0.00037,0.994024,1.192829
69.1,795.63163,5,6098900.0,0.089,5,4,2,795.63163,22.540118,795.63,6.785252,6.2e-05,69.0555,69.1445,71.063119,A1,F1,use,795.61_795.64_0,0.001,0.991111,1.189333
68.8,795.63063,5,13748000.0,0.072667,5,3,2,795.63063,23.712718,795.63,7.13824,0.00012,68.763667,68.836333,70.617665,A2,F1,use,795.61_795.64_0,0.001,0.991111,1.189333
70.2,800.20973,5,74424000.0,0.365,59,16,6,800.20973,26.149265,800.21,7.871713,0.000741,70.0175,70.3825,71.889352,A3,F1,use,800.19_800.22_0,0.00057,0.994422,1.193306
70.1,800.2103,5,47845000.0,0.235,50,13,6,800.2103,25.511865,800.21,7.679837,0.000416,69.9825,70.2175,71.953058,A2,F1,use,800.19_800.22_0,0.00057,0.994422,1.193306
55.5,803.39614,5,70751000.0,0.368333,62,26,3,803.39614,26.076247,803.4,7.849733,0.000615,55.315833,55.684167,56.955568,A2,F1,use,803.38_803.41_1,0.00028,0.995223,1.194268
55.3,803.39586,5,33208000.0,0.545,84,36,4,803.39586,24.985028,803.4,7.521243,0.000331,55.0275,55.5725,56.579999,A3,F1,use,803.38_803.41_1,0.00028,0.995223,1.194268
56.2,803.39618,5,50674000.0,0.41,88,30,4,803.39618,25.594742,803.4,7.704785,0.000518,55.995,56.405,57.796632,A1,F1,use,803.38_803.41_1,4e-05,0.994192,1.193031
59.7,814.15981,5,14410000.0,0.308333,25,18,2,814.15981,23.780567,814.16,7.158664,0.000147,59.545833,59.854167,61.396066,A1,F1,use,814.14_814.17_0,0.00015,0.994845,1.193814
59.3,814.15966,5,14323000.0,0.206667,13,10,2,814.15966,23.77183,814.16,7.156034,0.000125,59.196667,59.403333,60.859025,A2,F1,use,814.14_814.17_0,0.00015,0.994845,1.193814
66.8,815.79831,5,10297000.0,0.181667,14,9,2,815.79831,23.295721,815.8,7.012711,0.000103,66.709167,66.890833,68.395942,A3,F1,use,815.78_815.81_0,0.00052,0.994105,1.192926
66.8,815.79883,5,14875000.0,0.241667,17,9,3,815.79883,23.826386,815.8,7.172457,0.000152,66.679167,66.920833,68.697776,A1,F1,use,815.78_815.81_0,0.00052,0.994105,1.192926
69.6,825.82934,5,392880000.0,0.55,145,26,8,825.82934,28.549513,825.83,8.59426,0.003913,69.325,69.875,71.272868,A3,F1,use,825.81_825.84_1,3e-05,0.995186,1.194223
69.4,825.82937,5,488440000.0,0.425,127,21,8,825.82937,28.863606,825.83,8.688811,0.004246,69.1875,69.6125,71.234,A2,F1,use,825.81_825.84_1,3e-05,0.995186,1.194223
69.4,825.8285,5,135240000.0,0.293333,65,12,8,825.8285,27.010947,825.83,8.131105,0.001383,69.253333,69.546667,71.371642,A1,F1,use,825.81_825.84_1,0.00084,0.99376,1.192512
68.0,831.22942,5,75772000.0,0.22,23,15,2,831.22942,26.175161,831.23,7.879509,0.000659,67.89,68.11,69.795885,A2,F1,use,831.21_831.24_0,0.00018,0.994811,1.193774
68.0,831.22924,5,38672000.0,0.33,32,16,6,831.22924,25.204786,831.23,7.587397,0.000385,67.835,68.165,69.62891,A3,F1,use,831.21_831.24_0,0.00018,0.994811,1.193774
41.2,832.16164,5,27256000.0,0.236667,25,8,5,832.16164,24.700071,832.16,7.435462,0.000279,41.081667,41.318333,42.370485,A1,F1,use,832.14_832.17_0,0.00038,0.993687,1.192424
40.8,832.16126,5,15223000.0,0.25,21,14,2,832.16126,23.859749,832.16,7.1825,0.000152,40.675,40.925,41.681635,A3,F1,use,832.14_832.17_0,0.00038,0.993687,1.192424
67.3,840.67619,5,31713000.0,0.195,10,7,2,840.67619,24.918571,840.68,7.501237,0.000316,67.2025,67.3975,68.909679,A3,F1,use,840.66_840.69_0,0.00013,0.994981,1.193978
67.3,840.67632,5,25449000.0,0.2,12,7,2,840.67632,24.601106,840.68,7.405671,0.000221,67.2,67.4,69.076827,A2,F1,use,840.66_840.69_0,0.00013,0.994981,1.193978
66.9,842.61683,5,8875700.0,0.213333,14,8,3,842.61683,23.081429,842.62,6.948203,9.1e-05,66.793333,67.006667,68.800617,A1,F1,use,842.61_842.64_0,4e-05,0.995742,1.19489
67.0,842.61679,5,20130000.0,0.223333,15,9,3,842.61679,24.262844,842.62,7.303844,0.000175,66.888333,67.111667,68.76866,A2,F1,use,842.61_842.64_0,4e-05,0.995742,1.19489
69.3,843.40806,5,77624000.0,0.445,81,19,5,843.40806,26.209999,843.41,7.889996,0.000773,69.0775,69.5225,70.964626,A3,F1,use,843.39_843.42_1,0.00016,0.994625,1.19355
69.1,843.4079,5,43230000.0,0.548333,110,26,6,843.4079,25.36553,843.41,7.635785,0.000442,68.825833,69.374167,71.063119,A1,F1,use,843.39_843.42_1,0.00016,0.994625,1.19355
69.0,843.40756,5,34191000.0,0.541667,106,28,5,843.40756,25.027113,843.41,7.533912,0.000297,68.729167,69.270833,70.82311,A2,F1,use,843.39_843.42_1,0.0005,0.994037,1.192844
52.3,843.47797,5,50448000.0,0.308333,17,12,2,843.47797,25.588294,843.48,7.702844,0.000439,52.145833,52.454167,53.668447,A2,F1,use,843.46_843.49_0,0.00167,0.99322,1.191864
52.1,843.4763,5,24542000.0,0.186667,8,5,2,843.4763,24.548749,843.48,7.38991,0.000244,52.006667,52.193333,53.292084,A3,F1,use,843.46_843.49_0,0.00167,0.99322,1.191864
75.2,846.65696,5,26405000.0,0.42,37,21,3,846.65696,24.654308,846.66,7.421686,0.000263,74.99,75.41,77.026719,A3,F1,use,846.64_846.67_1,0.00015,0.98945,1.18734
75.2,846.65711,5,56706000.0,0.391667,21,18,2,846.65711,25.756998,846.66,7.753629,0.000493,75.004167,75.395833,77.191907,A2,F1,use,846.64_846.67_1,0.00015,0.98945,1.18734
45.3,855.66927,5,12290000.0,0.133667,10,9,2,855.66927,23.550982,855.67,7.089552,0.000107,45.233167,45.366833,46.47787,A2,F1,use,855.65_855.68_0,0.00116,0.993914,1.192697
45.0,855.66811,5,14580000.0,0.091167,9,6,2,855.66811,23.797487,855.67,7.163758,0.000149,44.954417,45.045583,46.278442,A1,F1,use,855.65_855.68_0,0.00116,0.993914,1.192697
58.4,856.64085,5,18726000.0,0.145333,17,14,2,856.64085,24.158539,856.64,7.272445,0.000186,58.327333,58.472667,59.765166,A3,F1,use,856.62_856.65_1,0.0011,0.989786,1.385493
58.3,856.64195,5,48615000.0,0.411667,72,35,3,856.64195,25.534898,856.64,7.68677,0.000497,58.094167,58.505833,59.956293,A1,F1,use,856.62_856.65_1,0.0011,0.989786,1.187743
71.0,873.64697,5,8102600.0,0.0535,5,3,2,873.64697,22.949953,873.65,6.908624,8.3e-05,70.97325,71.02675,73.017097,A1,F1,use,873.63_873.66_0,0.00041,0.99267,1.191204
71.0,873.64656,5,38549000.0,0.149833,13,7,2,873.64656,25.20019,873.65,7.586013,0.000335,70.925083,71.074917,72.877561,A2,F1,use,873.63_873.66_0,0.00041,0.99267,1.191204
69.8,883.61384,5,23763000.0,0.131167,8,5,2,883.61384,24.502214,883.61,7.375901,0.000237,69.734417,69.865583,71.478362,A3,F1,use,883.61_883.64_0,0.00158,0.989268,1.187121
69.8,883.61542,5,9251800.0,0.079667,5,4,2,883.61542,23.141303,883.62,6.966226,9.5e-05,69.760167,69.839833,71.783006,A1,F1,use,883.61_883.64_0,0.00158,0.989268,1.187121
69.5,899.24485,5,20473000.0,0.206667,15,11,2,899.24485,24.287219,899.24,7.311181,0.000204,69.396667,69.603333,71.17012,A3,F1,use,899.22_899.25_1,0.00107,0.993298,1.191958
69.4,899.24378,5,21191000.0,0.1315,14,7,3,899.24378,24.336948,899.24,7.326151,0.000184,69.33425,69.46575,71.234,A2,F1,use,899.22_899.25_1,0.00107,0.993298,1.191958
69.4,899.24493,5,23883000.0,0.134667,10,5,2,899.24493,24.509481,899.24,7.378089,0.000244,69.332667,69.467333,71.371642,A1,F1,use,899.22_899.25_1,0.00115,0.99273,1.191277
71.2,904.2474,5,11666000.0,0.093,6,3,2,904.2474,23.475807,904.25,7.066922,0.000101,71.1535,71.2465,72.9754,A2,F1,use,904.23_904.26_1,0.00145,0.979233,1.372565
71.3,904.24595,5,59750000.0,0.458333,60,20,6,904.24595,25.832435,904.25,7.776338,0.000595,71.070833,71.529167,73.088735,A3,F1,use,904.23_904.26_1,0.00145,0.979233,1.17508
71.8,909.83236,5,76780000.0,0.476667,72,14,8,909.83236,26.194227,909.83,7.885248,0.000765,71.561667,72.038333,73.602472,A3,F1,use,909.81_909.84_0,0.0013,0.989445,1.187333
71.6,909.83106,5,49414000.0,0.641667,84,20,6,909.83106,25.558417,909.83,7.69385,0.00043,71.279167,71.920833,73.38629,A2,F1,use,909.81_909.84_0,0.0013,0.989445,1.187333
69.5,915.23826,5,39387000.0,0.343333,27,17,2,915.23826,25.231216,915.24,7.595353,0.000392,69.328333,69.671667,71.17012,A3,F1,use,915.22_915.25_0,0.00166,0.990881,1.189058
69.4,915.23992,5,22240000.0,0.223333,15,9,2,915.23992,24.406653,915.24,7.347135,0.000227,69.288333,69.511667,71.371642,A1,F1,use,915.22_915.25_0,0.00166,0.990881,1.189058
66.1,926.20533,5,88149000.0,0.453333,96,25,6,926.20533,26.393441,926.21,7.945217,0.000901,65.873333,66.326667,67.977889,A1,F1,use,926.19_926.22_1,5e-05,0.99553,1.194635
66.2,926.20538,5,159560000.0,0.378333,106,25,6,926.20538,27.249524,926.21,8.202924,0.001387,66.010833,66.389167,67.946879,A2,F1,use,926.19_926.22_1,5e-05,0.99553,1.194635
66.3,926.20555,5,86208000.0,0.446667,111,27,6,926.20555,26.361318,926.21,7.935548,0.000859,66.076667,66.523333,67.882206,A3,F1,use,926.19_926.22_1,0.00017,0.995263,1.194316
73.8,933.2599,5,10210000.0,0.306667,18,12,2,933.2599,23.28348,933.26,7.009026,8.9e-05,73.646667,73.953333,75.753792,A2,F1,use,933.24_933.27_0,0.00079,0.988075,1.18569
73.8,933.26069,5,36430000.0,0.51,35,23,2,933.26069,25.118624,933.26,7.561459,0.000363,73.545,74.055,75.588256,A3,F1,use,933.24_933.27_0,0.00079,0.988075,1.18569
72.8,936.26176,5,20668000.0,0.104167,8,5,2,936.26176,24.300895,936.26,7.315298,0.00018,72.747917,72.852083,74.726566,A2,F1,use,936.24_936.27_0,0.00193,0.988166,1.1858
73.0,936.25983,5,12531000.0,0.0695,5,3,2,936.25983,23.578998,936.26,7.097986,0.000125,72.96525,73.03475,74.766277,A3,F1,use,936.24_936.27_0,0.00193,0.988166,1.1858
69.7,938.19603,5,39787000.0,0.158167,21,7,4,938.19603,25.245794,938.2,7.599741,0.000346,69.620917,69.779083,71.542168,A2,F1,use,938.18_938.21_0,0.00093,0.992958,1.191549
