mz,mostAbundantMz,charge,rtStart,rtApex,rtEnd,fwhm,nIsotopes,nScans,averagineCorr,mass,massCalib,intensityApex,intensitySum,Tmz,intensity,rt_start,time,rt_end,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
625.92113,626.120617,5,69.808412,69.968741,70.188079,0.231376,3,15,0.972545,3124.565855,3124.565981,3565519.625,72794865.0,625.92113,72794865.0,69.808412,69.968741,70.188079,26.117333,7.862101,0.000323,625.92,71.67008,A3,F1,use,625.91_625.94_1,0.001438,0.94258,1.713634
625.919691,626.11988,5,69.868234,70.039601,70.154885,0.165366,5,12,0.994858,3124.56084,3124.560722,3165703.5,85736917.88,625.919691,85736917.88,69.868234,70.039601,70.154885,26.353413,7.933168,0.000376,625.92,72.120914,A1,F1,use,625.91_625.94_1,0.000245,0.249645,0.493941
625.920372,626.11863,5,65.527159,65.632814,65.877479,-0.075826,4,10,0.984517,3124.558284,3124.558279,1714811.5,32333688.47,625.920372,32333688.47,65.527159,65.632814,65.877479,24.946535,7.509655,0.000143,625.92,67.219934,A3,F1,use,625.91_625.94_2,0.003556,0.987076,1.571056
625.916817,626.120385,5,65.262334,65.5468,65.71516,0.176902,3,20,0.991047,3124.556236,3124.556236,1661274.438,36581774.28,625.916817,36581774.28,65.262334,65.5468,65.71516,25.124622,7.563265,0.00016,625.92,67.494604,A1,F1,use,625.91_625.94_2,0.002679,0.275655,0.330786
625.919782,626.120874,5,66.414661,66.583771,66.653469,0.222323,6,11,0.996982,3124.56355,3124.563823,7668743.0,181132659.7,625.919782,181132659.7,66.414661,66.583771,66.653469,27.432471,8.257997,0.000803,625.92,68.195942,A3,F1,use,625.91_625.94_3,0.000154,0.994837,1.767333
625.919936,626.120937,5,66.253297,66.330513,66.421019,0.092784,6,7,0.998038,3124.563571,3124.563673,13832317.5,176927821.9,625.919936,176927821.9,66.253297,66.330513,66.421019,27.398586,8.247796,0.00052,625.92,68.087765,A2,F1,use,625.91_625.94_3,0.000154,0.994837,1.577375
625.919496,626.120467,5,68.25824,68.404789,68.492686,0.089413,4,18,0.995635,3124.560805,3124.561075,8357195.5,176997276.7,625.919496,176997276.7,68.25824,68.404789,68.492686,27.399152,8.247967,0.000785,625.92,70.06493,A3,F1,use,625.91_625.94_4,0.000388,0.937986,1.906455
625.919108,626.12046,5,68.11173,68.188288,68.293104,0.098828,5,12,0.979964,3124.55987,3124.559958,7612427.75,143830735.9,625.919108,143830735.9,68.11173,68.188288,68.293104,27.099797,8.157852,0.000423,625.92,69.995869,A2,F1,use,625.91_625.94_4,0.000388,0.937986,1.520524
625.92034,626.120194,5,69.975791,70.111999,70.232349,0.083666,6,15,0.99651,3124.561814,3124.561898,7382401.25,137853391.8,625.92034,137853391.8,69.975791,70.111999,70.232349,27.03856,8.139417,0.000405,625.92,71.971696,A2,F1,use,625.91_625.94_5,0.000119,0.979866,1.562404
625.920221,626.120222,5,70.077112,70.293834,70.415036,0.120221,6,13,0.989584,3124.561116,3124.561352,6066767.0,143618469.8,625.920221,143618469.8,70.077112,70.293834,70.415036,27.097666,8.15721,0.000637,625.92,72.003737,A3,F1,use,625.91_625.94_5,0.000119,0.979866,1.551953
625.920214,626.120612,5,69.68447,69.798869,70.006005,0.171447,6,14,0.994549,3124.563683,3124.563533,3364751.75,107771371.7,625.920214,107771371.7,69.68447,69.798869,70.006005,26.683399,8.032503,0.000472,625.92,71.873028,A1,F1,use,625.91_625.94_5,0.000126,0.971836,1.216132
626.117977,626.117977,5,65.345439,65.589119,65.776999,0.196621,3,19,0.932987,3124.553652,3124.553632,1863034.063,31045497.66,626.117977,31045497.66,65.345439,65.589119,65.776999,24.887881,7.491999,9.1e-05,626.12,67.326285,A2,F1,use,626.11_626.14_1,0.003187,0.966595,1.159915
626.121164,626.321041,5,66.101271,66.268535,66.445374,0.187819,4,20,0.917414,3125.567272,3125.567036,8825527.0,199498196.0,626.121164,199498196.0,66.101271,66.268535,66.445374,27.5718,8.299939,0.000874,626.12,68.237787,A1,F1,use,626.11_626.14_1,0.003187,0.966595,1.159915
626.514116,626.715343,5,60.885706,60.94444,61.095052,0.171977,3,9,0.924273,3127.536242,3127.536082,1150613.75,12409409.84,626.514116,12409409.84,60.885706,60.94444,61.095052,23.564931,7.093751,5.5e-05,626.51,62.408056,A3,F1,use,626.51_626.54_0,0.001242,0.992643,1.191171
626.515358,626.715441,5,61.148053,61.265404,61.333046,0.224575,3,8,0.95744,3127.538884,3127.539023,1284298.938,13521261.17,626.515358,13521261.17,61.148053,61.265404,61.333046,23.688726,7.131017,5.9e-05,626.52,63.085981,A1,F1,use,626.51_626.54_0,0.001242,0.992643,1.191171
628.141335,628.341699,5,73.567662,73.826477,74.21843,0.162006,7,29,0.999211,3135.669794,3135.670135,9692835.5,272388451.3,628.141335,272388451.3,73.567662,73.826477,74.21843,28.02109,8.435189,0.001207,628.14,75.62944,A3,F1,use,628.12_628.15_1,0.000421,0.994577,1.193493
628.140914,628.341555,5,73.474873,73.65731,74.193961,0.196445,7,33,0.997671,3135.668493,3135.668611,6081551.5,222094773.6,628.140914,222094773.6,73.474873,73.65731,74.193961,27.7266,8.346538,0.000653,628.14,75.613055,A2,F1,use,628.12_628.15_1,0.000421,0.994577,1.193493
628.14069,628.34125,5,73.433247,73.65815,74.058688,0.155631,7,31,0.994731,3135.667592,3135.667373,5370942.125,176477409.5,628.14069,176477409.5,73.433247,73.65815,74.058688,27.394908,8.246689,0.000773,628.14,75.846993,A1,F1,use,628.12_628.15_1,0.000645,0.992177,1.190613
628.920845,629.12333,5,66.727386,66.79896,66.95803,-0.04208,4,8,0.988203,3139.571112,3139.57097,986529.25,13948940.22,628.920845,13948940.22,66.727386,66.79896,66.95803,23.733652,7.144541,6.2e-05,628.92,68.416799,A3,F1,use,628.91_628.94_1,0.00015,0.572517,1.195093
628.920696,629.122304,5,68.227153,68.348129,68.411662,-0.00617,3,5,0.98696,3139.569715,3139.569973,1525641.75,5819826.0,628.920696,5819826.0,68.227153,68.348129,68.411662,22.472545,6.76491,2.6e-05,628.92,70.379179,A1,F1,use,628.91_628.94_1,0.000785,0.156202,0.560599
628.921481,628.921481,5,71.573498,71.666113,71.76199,-0.209086,3,6,0.97527,3138.56918,3138.568835,548166.125,3982314.789,628.921481,3982314.789,71.573498,71.666113,71.76199,21.925176,6.600136,1.8e-05,628.92,73.412167,A3,F1,use,628.91_628.94_2,0.006179,0.736402,1.176621
628.915302,628.915302,5,71.71173,71.959958,72.064604,2.286539,3,10,0.98331,3138.538759,3138.538685,1117185.563,14667122.62,628.915302,14667122.62,71.71173,71.959958,72.064604,23.806083,7.166345,4.3e-05,628.92,73.869719,A2,F1,use,628.91_628.94_2,0.006179,0.736402,1.162267
628.923295,629.123213,5,65.408511,65.633747,66.094284,0.189739,7,26,0.999777,3139.572141,3139.572919,176569540.0,4009026890.0,628.923295,4009026890.0,65.408511,65.633747,66.094284,31.900605,9.603039,0.01777,628.92,67.220892,A3,F1,use,628.91_628.94_3,8e-05,0.911784,1.766444
628.923147,629.123182,5,65.187994,65.510409,65.941597,0.221509,9,35,0.999934,3139.573264,3139.572587,104366808.0,4730796219.0,628.923147,4730796219.0,65.187994,65.510409,65.941597,32.139436,9.674934,0.02073,628.92,67.457132,A1,F1,use,628.91_628.94_3,6.8e-05,0.973604,1.576995
628.923214,629.123174,5,65.225115,65.569873,65.962193,0.107796,9,41,0.999475,3139.572392,3139.572723,162027696.0,4512024117.0,628.923214,4512024117.0,65.225115,65.569873,65.962193,32.071128,9.654371,0.013261,628.92,67.306518,A2,F1,use,628.91_628.94_3,8e-05,0.911784,1.337648
628.9225,629.122944,5,63.624508,63.891139,64.305711,0.166705,7,27,0.997342,3139.574723,3139.574444,13826439.5,271600784.5,628.9225,271600784.5,63.624508,63.891139,64.305711,28.016912,8.433931,0.00119,628.92,65.789743,A1,F1,use,628.91_628.94_5,3.9e-05,0.99497,1.56712
628.921142,629.122508,5,63.985548,64.096294,64.275724,0.103824,6,19,0.993235,3139.570328,3139.570638,7600526.25,224644636.5,628.921142,224644636.5,63.985548,64.096294,64.275724,27.743069,8.351496,0.000996,628.92,65.580881,A3,F1,use,628.91_628.94_5,0.001397,0.990903,1.552625
628.922539,629.122585,5,63.650501,63.863855,64.142318,0.154013,7,25,0.988129,3139.573832,3139.573932,6904712.0,173339061.0,628.922539,173339061.0,63.650501,63.863855,64.142318,27.369022,8.238896,0.000509,628.92,65.554282,A2,F1,use,628.91_628.94_5,0.000707,0.481137,0.907002
628.922046,629.121302,5,66.217387,66.348565,66.36103,-1.283925,3,9,0.969641,3139.564596,3139.564638,3717784.75,43121002.63,628.922046,43121002.63,66.217387,66.348565,66.36103,25.361887,7.634689,0.000191,628.92,67.95454,A3,F1,use,628.91_628.94_6,0.0012,0.892175,1.695936
628.923247,629.12284,5,65.862014,66.004473,66.101271,0.040126,6,10,0.995899,3139.573831,3139.573714,7229909.0,85470113.69,628.923247,85470113.69,65.862014,66.004473,66.101271,26.348917,7.931814,0.000375,628.92,67.965878,A1,F1,use,628.91_628.94_6,0.0012,0.892175,1.495566
629.121119,629.121119,5,66.138939,66.166705,66.427578,-0.097972,4,14,0.933597,3139.56364,3139.56361,4881434.0,45975374.73,629.121119,45975374.73,66.138939,66.166705,66.427578,25.454358,7.662525,0.000201,629.12,68.132931,A1,F1,use,629.11_629.14_1,0.000572,0.978529,1.373143
629.12169,629.319855,5,66.207133,66.305977,66.455157,0.013811,5,11,0.905033,3140.564294,3140.564322,4914396.0,61837221.41,629.12169,61837221.41,66.207133,66.305977,66.455157,25.881972,7.79125,0.000182,629.12,68.062564,A2,F1,use,629.11_629.14_1,0.000572,0.978529,1.371836
629.119219,629.319053,5,58.825173,58.986785,59.250057,0.176059,5,24,0.982095,3140.558001,3140.557884,2346921.375,85603946.0,629.119219,85603946.0,58.825173,58.986785,59.250057,26.351174,7.932494,0.000375,629.12,60.739651,A1,F1,use,629.11_629.14_2,0.000754,0.99454,1.389154
629.119094,629.318923,5,58.952614,59.035424,59.227375,0.199393,5,19,0.975632,3140.556126,3140.556171,2231469.125,79483248.38,629.119094,79483248.38,58.952614,59.035424,59.227375,26.244147,7.900276,0.000234,629.12,60.595041,A2,F1,use,629.11_629.14_2,0.00063,0.988007,1.381314
629.118465,629.319564,5,59.083134,59.281421,59.573446,0.13637,4,25,0.949449,3140.557305,3140.557424,1835634.625,69289097.48,629.118465,69289097.48,59.083134,59.281421,59.573446,26.046125,7.840665,0.000307,629.12,60.701228,A3,F1,use,629.11_629.14_2,0.000754,0.99454,1.193448
629.319333,629.520454,5,66.396652,66.592289,66.668892,-1.071715,4,11,0.972401,3141.562353,3141.562326,2184685.25,28201618.72,629.319333,28201618.72,66.396652,66.592289,66.668892,24.749275,7.450274,0.000125,629.32,68.204684,A3,F1,use,629.31_629.34_1,0.00233,0.966795,1.262952
629.317004,629.521157,5,65.902182,66.021869,66.227246,0.321355,3,21,0.997518,3141.562088,3141.562112,3428895.25,58739196.94,629.317004,58739196.94,65.902182,66.021869,66.227246,25.80782,7.768928,0.000173,629.32,67.770759,A2,F1,use,629.31_629.34_1,0.00233,0.966795,1.160154
630.375495,630.576563,5,66.988849,67.108345,67.250568,0.257896,5,10,0.997125,3146.842478,3146.842592,4227708.0,67185252.58,630.375495,67185252.58,66.988849,67.108345,67.250568,26.001641,7.827274,0.000298,630.38,68.734335,A3,F1,use,630.36_630.39_1,0.00034,0.996518,1.195822
630.375155,630.576463,5,66.786905,66.982505,67.080842,0.158926,5,12,0.985948,3146.840479,3146.840482,2643175.25,43511619.33,630.375155,43511619.33,66.786905,66.982505,67.080842,25.374897,7.638605,0.000128,630.38,68.75742,A2,F1,use,630.36_630.39_1,0.00034,0.996518,1.195822
630.374753,630.576172,5,66.739364,66.94376,67.032572,0.96366,4,10,0.96582,3146.838482,3146.838582,866416.1094,18075634.39,630.374753,18075634.39,66.739364,66.94376,67.032572,24.107543,7.257094,7.9e-05,630.37,68.933077,A1,F1,use,630.36_630.39_1,0.000403,0.995782,1.194938
631.52284,631.723618,5,71.573498,71.739278,71.892435,1.064793,4,10,0.921161,3152.577954,3152.577945,1339760.375,31512490.61,631.52284,31512490.61,71.573498,71.739278,71.892435,24.90942,7.498483,0.00014,631.52,73.487258,A3,F1,use,631.51_631.54_1,0.000505,0.99483,1.193796
631.523345,631.723894,5,71.268899,71.42786,71.721034,0.174657,6,10,0.899745,3152.578187,3152.578224,2134637.438,28462766.05,631.523345,28462766.05,71.268899,71.42786,71.721034,24.762573,7.454277,0.000125,631.52,73.550428,A1,F1,use,631.51_631.54_1,0.000505,0.99483,1.193796
631.52246,631.52246,5,71.337403,71.473654,71.735475,0.283253,4,14,0.995961,3151.572945,3151.57291,1245990.688,25749105.68,631.52246,25749105.68,71.337403,71.473654,71.735475,24.618019,7.410762,7.6e-05,631.52,73.370241,A2,F1,use,631.51_631.54_1,0.00038,0.994609,1.193531
631.912084,632.112336,5,68.698881,68.799619,69.050201,0.103635,7,24,0.997548,3154.523174,3154.523585,13596978.5,414511356.5,631.912084,414511356.5,68.698881,68.799619,69.050201,28.626836,8.617536,0.001837,631.91,70.470161,A3,F1,use,631.89_631.92_1,5.3e-05,0.996254,1.195505
631.912138,632.112434,5,68.476679,68.552579,68.731986,0.06623,5,18,0.99281,3154.522137,3154.522271,13355742.0,278315904.5,631.912138,278315904.5,68.476679,68.552579,68.731986,28.052148,8.444538,0.000818,631.91,70.370029,A2,F1,use,631.89_631.92_1,5.3e-05,0.996254,1.195505
631.911762,632.112582,5,68.584037,68.682732,69.038172,0.097302,6,29,0.973155,3154.522878,3154.522648,6601371.5,191078332.7,631.911762,191078332.7,68.584037,68.682732,69.038172,27.509589,8.281211,0.000837,631.91,70.723724,A1,F1,use,631.89_631.92_1,0.000323,0.995156,1.194187
633.30826,633.30826,5,58.236387,58.252084,58.316375,-0.00083,3,5,0.98457,3160.505866,3160.506033,1599394.75,11344222.34,633.30826,11344222.34,58.236387,58.252084,58.316375,23.435454,7.054775,5e-05,633.31,59.983117,A1,F1,use,633.29_633.32_0,3.5e-05,0.981814,1.376859
633.308225,633.509795,5,58.776813,58.894685,58.927338,0.34899,3,11,0.95343,3161.508239,3161.508142,1187204.0,18445650.27,633.308225,18445650.27,58.776813,58.894685,58.927338,24.136777,7.265894,8.2e-05,633.31,60.304304,A3,F1,use,633.29_633.32_0,3.5e-05,0.981814,1.37623
633.310572,633.512811,5,69.293048,69.398763,69.565138,0.83569,4,10,0.991256,3161.521307,3161.521347,1510516.563,28162852.56,633.310572,28162852.56,69.293048,69.398763,69.565138,24.74729,7.449677,0.000123,633.31,71.461034,A1,F1,use,633.29_633.32_1,0.00019,0.993411,1.388456
633.310428,633.512654,5,69.4251,69.494021,69.667675,3.98644,4,12,0.967875,3161.520069,3161.520103,1490329.563,41001400.3,633.310428,41001400.3,69.4251,69.494021,69.667675,25.28917,7.612799,0.000182,633.31,71.182855,A3,F1,use,633.29_633.32_1,4.6e-05,0.990267,1.384683
633.310382,633.512756,5,69.238424,69.427556,69.572464,0.174113,3,15,0.975395,3161.521757,3161.521739,1659339.328,33133832.3,633.310382,33133832.3,69.238424,69.427556,69.572464,24.981802,7.520272,9.7e-05,633.31,71.26871,A2,F1,use,633.29_633.32_1,4.6e-05,0.990267,1.188321
634.478581,634.679412,5,61.51721,61.701659,61.735413,0.175937,6,12,0.990642,3167.356919,3167.356837,3103783.125,66858500.63,634.478581,66858500.63,61.51721,61.701659,61.735413,25.994608,7.825157,0.000293,634.48,63.535201,A1,F1,use,634.46_634.49_1,0.00035,0.996689,1.196027
634.47823,634.679051,5,61.801695,61.98356,62.090346,0.092729,5,19,0.988026,3167.355749,3167.355843,2731734.75,59120443.48,634.47823,59120443.48,61.801695,61.98356,62.090346,25.817154,7.771738,0.000262,634.48,63.474548,A3,F1,use,634.46_634.49_1,0.00035,0.996689,1.196027
634.478661,634.679018,5,61.614173,61.713998,61.785643,0.084548,4,11,0.991541,3167.355239,3167.355292,5515811.0,90674328.41,634.478661,90674328.41,61.614173,61.713998,61.785643,26.434191,7.957484,0.000266,634.48,63.346182,A2,F1,use,634.46_634.49_1,0.000431,0.996387,1.195665
635.90944,636.110512,5,38.847974,38.966771,39.107817,0.118037,4,14,0.987032,3174.510499,3174.510501,2088596.5,36979296.31,635.90944,36979296.31,38.847974,38.966771,39.107817,25.140214,7.567959,0.000162,635.91,40.124717,A1,F1,use,635.89_635.92_1,0.000223,0.993115,1.191738
635.909664,636.111125,5,39.317225,39.422473,39.584398,-0.494663,4,12,0.963212,3174.512713,3174.512687,1549746.563,30106337.36,635.909664,30106337.36,39.317225,39.422473,39.584398,24.843564,7.478658,8.8e-05,635.91,40.450748,A2,F1,use,635.89_635.92_1,0.000223,0.993115,1.191738
635.908777,636.110633,5,38.608652,38.762593,38.804457,0.192404,4,11,0.982312,3174.511395,3174.511364,1830494.563,27700529.09,635.908777,27700529.09,38.608652,38.762593,38.804457,24.72341,7.442488,0.000123,635.91,39.641878,A3,F1,use,635.89_635.92_1,0.000664,0.991303,1.189564
637.32148,637.32148,5,60.670048,60.802445,60.877938,-0.646521,3,9,0.967505,3180.577335,3180.577532,945178.625,9373707.016,637.32148,9373707.016,60.670048,60.802445,60.877938,23.160188,6.971911,4.1e-05,637.32,62.609265,A1,F1,use,637.31_637.34_1,6.8e-05,0.976591,1.366382
637.321548,637.321548,5,60.489142,60.640915,60.871088,-0.079308,4,13,0.977316,3180.574136,3180.574081,888729.5,20159810.8,637.321548,20159810.8,60.489142,60.640915,60.871088,24.264979,7.304486,5.9e-05,637.32,62.244027,A2,F1,use,637.31_637.34_1,6.8e-05,0.976591,1.366382
637.31954,637.520225,5,61.785643,61.895013,61.955071,0.124239,4,7,0.951081,3181.561715,3181.561636,1398765.125,14491619.14,637.31954,14491619.14,61.785643,61.895013,61.955071,23.788715,7.161117,4.3e-05,637.32,63.532101,A2,F1,use,637.31_637.34_2,0.002241,0.972367,1.362158
637.317298,637.520397,5,61.307577,61.45974,61.603715,0.041568,4,14,0.991902,3181.560018,3181.559981,1765289.531,49192129.94,637.317298,49192129.94,61.307577,61.45974,61.603715,25.551924,7.691896,0.000216,637.32,63.286093,A1,F1,use,637.31_637.34_2,0.002241,0.972367,1.362158
637.514675,637.715372,5,63.480196,63.602693,63.857744,0.076914,5,22,0.991465,3182.543789,3182.543835,3008936.25,82454979.22,637.514675,82454979.22,63.480196,63.602693,63.857744,26.297103,7.916217,0.000242,637.51,65.286045,A2,F1,use,637.51_637.54_1,0.001359,0.974081,1.290325
637.516034,637.71524,5,63.541165,63.683177,63.812922,0.189866,4,14,0.974143,3182.54137,3182.541304,924180.6875,22416197.77,637.516034,22416197.77,63.541165,63.683177,63.812922,24.418038,7.350562,9.9e-05,637.52,65.156882,A3,F1,use,637.51_637.54_1,0.001359,0.974081,1.168897
640.519129,640.719044,5,55.999813,56.120164,56.362657,0.190402,5,24,0.869845,3197.554522,3197.554612,3541964.875,154295198.4,640.519129,154295198.4,55.999813,56.120164,56.362657,27.201118,8.188352,0.000453,640.52,57.600803,A2,F1,use,640.51_640.54_0,0.001105,0.992145,1.190574
640.518024,640.718537,5,56.550016,56.706673,56.977823,0.227932,4,19,0.996322,3197.554153,3197.554106,1758457.375,53400466.66,640.518024,53400466.66,56.550016,56.706673,56.977823,25.670349,7.727545,0.000234,640.52,58.391782,A1,F1,use,640.51_640.54_0,0.001105,0.992145,1.190574
643.128344,643.328861,5,65.716986,65.785331,65.898503,-4.937294,4,8,0.951687,3210.602222,3210.602085,2148731.0,14723718.22,643.128344,14723718.22,65.716986,65.785331,65.898503,23.811639,7.168017,6.5e-05,643.13,67.376469,A3,F1,use,643.11_643.14_0,0.000915,0.995222,1.194266
643.127428,643.328823,5,65.534644,65.655022,65.738985,0.493748,4,9,0.994366,3210.603838,3210.603909,1697710.547,23296284.22,643.127428,23296284.22,65.534644,65.655022,65.738985,24.473597,7.367287,0.000102,643.13,67.606042,A1,F1,use,643.11_643.14_0,0.000915,0.995222,1.194266
646.533304,646.733468,5,59.596857,59.841417,59.927112,-0.349573,4,14,0.974952,3227.627107,3227.627167,1369622.375,25534877.3,646.533304,25534877.3,59.596857,59.841417,59.927112,24.605966,7.407134,0.000112,646.53,61.619679,A1,F1,use,646.51_646.54_1,0.001131,0.958658,1.519152
646.532173,646.732844,5,59.312224,59.523134,59.638394,0.156723,4,13,0.995798,3227.625466,3227.62543,1232413.375,27315275.41,646.532173,27315275.41,59.312224,59.523134,59.638394,24.703205,7.436406,8e-05,646.53,61.095964,A2,F1,use,646.51_646.54_1,0.001263,0.972404,1.364165
646.533435,646.733451,5,59.814085,59.900486,60.000355,0.083918,4,10,0.983858,3227.626373,3227.626343,2124410.063,28003629.44,646.533435,28003629.44,59.814085,59.900486,60.000355,24.73911,7.447214,0.000124,646.53,61.336601,A3,F1,use,646.51_646.54_1,0.001263,0.972404,1.35695
646.532023,646.732875,5,64.507273,64.734761,65.117047,0.161584,7,39,0.999181,3227.626035,3227.625569,25305988.0,1000716436.0,646.532023,1000716436.0,64.507273,64.734761,65.117047,29.898386,9.000311,0.004385,646.53,66.658435,A1,F1,use,646.51_646.54_2,5.8e-05,0.95033,1.510823
646.531931,646.732762,5,64.48612,64.693622,65.23733,0.284491,7,52,0.997147,3227.625639,3227.625868,16977677.5,1052258715.0,646.531931,1052258715.0,64.48612,64.693622,65.23733,29.970842,9.022123,0.003093,646.53,66.406528,A2,F1,use,646.51_646.54_2,0.000149,0.986401,1.378162
646.532081,646.732817,5,64.8231,64.981157,65.508254,0.15897,8,42,0.995977,3227.625649,3227.626192,19454985.0,870158670.6,646.532081,870158670.6,64.8231,64.981157,65.508254,29.696703,8.939598,0.003857,646.53,66.55111,A3,F1,use,646.51_646.54_2,5.8e-05,0.95033,1.334876
646.730065,646.930396,5,65.508254,65.618504,65.959143,0.116979,7,19,0.996746,3228.612452,3228.612769,9921964.0,224105170.2,646.730065,224105170.2,65.508254,65.618504,65.959143,27.739601,8.350452,0.000993,646.73,67.205246,A3,F1,use,646.71_646.74_1,6.4e-05,0.996857,1.196229
646.730129,646.930346,5,65.317366,65.503837,65.850092,0.114944,6,27,0.992569,3228.613105,3228.613237,8757929.0,274774807.0,646.730129,274774807.0,65.317366,65.503837,65.850092,28.033674,8.438977,0.000808,646.73,67.238693,A2,F1,use,646.71_646.74_1,6.4e-05,0.996857,1.196229
646.730245,646.930757,5,65.207076,65.430373,65.805395,0.111621,7,25,0.997729,3228.614337,3228.614025,15874296.5,342167290.5,646.730245,342167290.5,65.207076,65.430373,65.805395,28.350127,8.534238,0.001499,646.73,67.374717,A1,F1,use,646.71_646.74_1,0.000115,0.996473,1.195768
652.538999,652.738975,5,70.00096,70.114849,70.211563,0.119307,4,11,0.948003,3257.656842,3257.656822,2186746.0,35424470.2,652.538999,35424470.2,70.00096,70.114849,70.211563,25.078243,7.549303,0.000104,652.54,71.974624,A2,F1,use,652.52_652.55_0,0.000104,0.995906,1.195087
652.538895,652.538895,5,70.106204,70.303809,70.322967,-0.393618,3,9,0.992287,3256.654919,3256.654864,1875024.25,24271108.81,652.538895,24271108.81,70.106204,70.303809,70.322967,24.532737,7.38509,0.000108,652.54,72.013975,A3,F1,use,652.52_652.55_0,0.000104,0.995906,1.195087
658.133476,658.334153,5,69.138565,69.306269,69.497967,0.117645,6,16,0.996493,3285.63119,3285.631279,10030736.75,156999595.8,658.133476,156999595.8,69.138565,69.306269,69.497967,27.226186,8.195899,0.000461,658.13,71.144138,A2,F1,use,658.11_658.14_1,0.000148,0.996272,1.195526
658.133328,658.334036,5,69.273007,69.43506,69.591981,0.086166,6,14,0.998477,3285.630173,3285.630495,17870648.0,223711899.5,658.133328,223711899.5,69.273007,69.43506,69.591981,27.737067,8.349689,0.000992,658.13,71.122342,A3,F1,use,658.11_658.14_1,0.000148,0.996272,1.195526
658.133128,658.334328,5,69.176841,69.322342,69.479162,0.096013,6,12,0.995508,3285.631137,3285.631007,4816470.375,97369274.84,658.133128,97369274.84,69.176841,69.322342,69.479162,26.536963,7.988422,0.000427,658.13,71.382341,A1,F1,use,658.11_658.14_1,0.000348,0.994856,1.193827
658.539426,658.740824,5,74.262186,74.41508,74.738082,0.141067,4,24,0.992697,3287.663877,3287.664094,5070865.25,120924013.8,658.539426,120924013.8,74.262186,74.41508,74.738082,26.849526,8.082513,0.000536,658.54,76.233549,A3,F1,use,658.52_658.55_1,0.000828,0.993025,1.19163
658.540254,658.741106,5,74.09077,74.311158,74.626054,0.166644,4,31,0.993378,3287.665049,3287.665168,6117546.0,237246612.0,658.540254,237246612.0,74.09077,74.311158,74.626054,27.821812,8.3752,0.000697,658.54,76.284616,A2,F1,use,658.52_658.55_1,0.000828,0.993025,1.19163
658.539664,658.741206,5,74.083412,74.227634,74.612611,0.184844,4,27,0.988047,3287.665462,3287.665357,2364238.75,82129845.28,658.539664,82129845.28,74.083412,74.227634,74.612611,26.291403,7.914501,0.00036,658.54,76.4334,A1,F1,use,658.52_658.55_1,0.00059,0.992183,1.19062
659.53989,659.740806,5,71.683397,71.833228,71.921114,-0.536672,4,6,0.962073,3292.663935,3292.66371,1200391.5,9058309.688,659.53989,9058309.688,71.683397,71.833228,71.921114,23.11081,6.957047,4e-05,659.54,73.583683,A3,F1,use,659.52_659.55_0,4e-06,0.995512,1.194614
659.539894,659.74023,5,71.540716,71.653086,71.735475,-0.002092,4,5,0.994611,3292.662193,3292.662049,569548.75,6719043.305,659.539894,6719043.305,71.540716,71.653086,71.735475,22.679824,6.827307,2e-05,659.54,73.554533,A2,F1,use,659.52_659.55_0,4e-06,0.995512,1.194614
661.533621,661.732651,5,65.389944,65.516761,65.648227,0.093765,4,12,0.947421,3302.628064,3302.628045,2283292.25,36956214.63,661.533621,36956214.63,65.389944,65.516761,65.648227,25.139314,7.567687,0.000109,661.53,67.251967,A2,F1,use,661.51_661.54_1,0.000167,0.996635,1.195962
661.533454,661.533454,5,65.473654,65.583698,65.758292,0.352108,5,11,0.988188,3301.625683,3301.625796,5635055.5,65496516.94,661.533454,65496516.94,65.473654,65.583698,65.758292,25.964915,7.816218,0.00029,661.53,67.169523,A3,F1,use,661.51_661.54_1,0.000167,0.996635,1.195962
661.53323,661.53323,5,65.329686,65.395766,65.546146,0.182772,4,12,0.99847,3301.625894,3301.625898,2068650.375,39338351.5,661.53323,39338351.5,65.329686,65.395766,65.546146,25.229433,7.594816,0.000172,661.53,67.339082,A1,F1,use,661.51_661.54_1,0.000391,0.996414,1.195697
661.940611,661.940611,5,66.530147,66.653928,66.739364,0.36477,4,9,0.898556,3303.665141,3303.66535,834432.2188,9723726.328,661.940611,9723726.328,66.530147,66.653928,66.739364,23.213078,6.987833,4.3e-05,661.94,68.634632,A1,F1,use,661.92_661.95_0,6.5e-05,0.994967,1.193961
661.940546,661.940546,5,66.393231,66.455525,66.558141,0.01559,3,8,0.994593,3303.667026,3303.666938,1145774.375,14677779.2,661.940546,14677779.2,66.393231,66.455525,66.558141,23.80713,7.16666,4.3e-05,661.94,68.216163,A2,F1,use,661.92_661.95_0,6.5e-05,0.994967,1.193961
664.542785,664.743271,5,72.782825,72.95035,73.35296,0.174257,8,25,0.999426,3317.676818,3317.676985,18118305.0,454910106.3,664.542785,454910106.3,72.782825,72.95035,73.35296,28.761006,8.657926,0.001337,664.54,74.886942,A2,F1,use,664.52_664.55_1,2.4e-05,0.994722,1.193666
