charge,scan_number,time,rt_start,rt_end,intensity,goodness_fit,mz,Tmz,Tintensity,Tintensity10,Pintensity,Tmass,Ttime,sample,fraction,status,group,mz_error,score,adj_score
4,8,48.222092,48.218578,48.359153,386512.9317,0.921532,704.335205,704.335205,21.178615,6.375398,1.3e-05,704.34,61.074124,A2,F1,use,704.32_704.35_3,0.001709,0.953489,1.522328
4,3,48.111309,48.111309,48.153563,143859.0418,0.892151,704.336914,704.336914,20.204856,6.082268,6e-06,704.34,60.714454,A1,F1,use,704.32_704.35_3,0.001709,0.953489,1.334238
4,6,52.003537,51.999379,52.124129,481784.2794,1.0,704.871765,704.871765,21.948588,6.607183,2.1e-05,704.87,65.626283,A1,F1,use,704.85_704.88_1,0.000427,0.98625,1.379719
4,3,51.971582,51.963886,52.002383,252541.2261,0.970169,704.872192,704.872192,20.885355,6.287118,1e-05,704.87,65.515054,A3,F1,use,704.85_704.88_1,0.000427,0.98625,1.379152
4,23,51.656534,51.390441,51.742173,36093588.86,0.98606,704.871826,704.871826,28.175799,8.481761,0.001601,704.87,65.188379,A1,F1,use,704.85_704.88_2,0.002624,0.981096,1.374565
4,23,51.547493,51.329477,51.682601,33204554.0,0.996831,704.871094,704.871094,27.924073,8.405984,0.001345,704.87,64.97794,A3,F1,use,704.85_704.88_2,0.000732,0.978257,1.371158
4,31,51.523351,51.372581,51.849508,37834010.85,1.0,704.869202,704.869202,27.791639,8.366117,0.001227,704.87,65.265777,A2,F1,use,704.85_704.88_2,0.002624,0.981096,1.177315
4,3,67.029161,67.029161,67.094253,293884.8171,0.933369,705.316589,705.316589,21.104087,6.352963,1.2e-05,705.32,84.585648,A3,F1,use,705.31_705.34_0,0.004212,0.924087,1.307582
4,3,66.958437,66.920681,66.958437,130360.6228,0.945743,705.320801,705.320801,19.610607,5.903381,4e-06,705.32,84.863916,A2,F1,use,705.31_705.34_0,0.004212,0.924087,1.307256
4,20,59.399521,59.299462,59.577403,3614147.818,0.90085,705.320557,705.320557,24.72442,7.442792,0.000146,705.32,74.922623,A3,F1,use,705.31_705.34_1,0.0,0.993389,1.376884
4,13,59.196643,59.129699,59.358717,3157128.162,1.0,705.31897,705.31897,24.20864,7.287527,0.000102,705.32,75.00866,A2,F1,use,705.31_705.34_1,0.001587,0.991757,1.374926
4,29,59.383874,59.17145,59.587686,2795844.521,0.973497,705.320557,705.320557,24.485413,7.370844,0.000124,705.32,74.939958,A1,F1,use,705.31_705.34_1,0.0,0.993389,1.192067
4,5,18.524374,18.485831,18.60129,33161.96973,0.859353,705.546753,705.546753,17.6357,5.308875,1e-06,705.55,23.366528,A2,F1,use,705.53_705.56_0,0.0,0.995727,1.194872
4,4,18.166621,18.121648,18.203383,40422.63828,0.904485,705.546753,705.546753,18.373436,5.530955,2e-06,705.55,22.925514,A1,F1,use,705.53_705.56_0,0.0,0.995727,1.194872
4,4,67.666122,67.589783,67.666122,1739592.583,0.872802,706.078674,706.078674,23.348776,7.028682,5.6e-05,706.08,85.762473,A2,F1,use,706.06_706.09_0,6.1e-05,0.975024,1.170029
4,3,67.531991,67.506633,67.539683,757589.2,0.948188,706.078735,706.078735,22.601616,6.803764,3.4e-05,706.08,85.22254,A1,F1,use,706.06_706.09_0,6.1e-05,0.975024,1.170029
4,4,65.7265,65.668751,65.7265,1396700.41,0.916111,706.098938,706.098938,23.484151,7.069434,6.2e-05,706.1,82.944086,A1,F1,use,706.08_706.11_2,0.002136,0.986628,1.377032
4,9,65.770332,65.686691,65.843518,20796160.12,1.0,706.098328,706.098328,26.928272,8.106218,0.000674,706.1,83.355363,A2,F1,use,706.08_706.11_2,0.001526,0.981311,1.370652
4,10,65.863923,65.772475,65.962992,9172811.895,0.999538,706.096802,706.096802,26.068128,7.847289,0.000372,706.1,83.109861,A3,F1,use,706.08_706.11_2,0.002136,0.986628,1.183954
4,7,65.153974,65.133039,65.22463,579971.8936,0.993262,706.329895,706.329895,22.216183,6.687738,2.6e-05,706.33,82.221583,A1,F1,use,706.31_706.34_1,0.001282,0.975724,1.358355
4,14,65.248088,65.234797,65.467381,3454560.529,1.0,706.331177,706.331177,24.659266,7.423179,0.00014,706.33,82.329899,A3,F1,use,706.31_706.34_1,0.001282,0.975724,1.170869
4,8,65.198775,65.169419,65.276168,1004980.854,1.0,706.327881,706.327881,22.557195,6.790392,3.3e-05,706.33,82.629649,A2,F1,use,706.31_706.34_1,0.003296,0.961557,1.153868
4,5,65.751469,65.751469,65.839609,7941845.99,0.98106,706.348022,706.348022,25.991603,7.824252,0.000352,706.35,82.975596,A1,F1,use,706.33_706.36_1,0.000488,0.920004,1.298883
4,5,65.812298,65.812298,65.899151,8179175.912,0.915494,706.347534,706.347534,25.581982,7.700944,0.000265,706.35,83.408647,A2,F1,use,706.33_706.36_1,0.000488,0.920004,1.295796
4,5,15.575219,15.562823,15.609889,3479.86859,0.860012,707.296692,707.296692,14.383275,4.329797,1.128603e-07,707.3,19.621945,A2,F1,use,707.28_707.31_1,0.001404,0.995647,1.194777
4,4,15.339025,15.322921,15.369453,5901.59965,0.921898,707.295288,707.295288,15.59745,4.6953,2.61845e-07,707.3,19.357206,A1,F1,use,707.28_707.31_1,0.001404,0.995647,1.194777
4,10,17.087796,16.989979,17.115386,4685.851652,0.904892,707.298096,707.298096,15.133291,4.555575,1.898097e-07,707.3,21.275092,A3,F1,use,707.28_707.31_1,0.001404,0.989346,1.187215
4,7,75.726485,75.601015,75.730175,465601.8207,0.922392,707.33429,707.33429,21.447195,6.456249,1.5e-05,707.33,95.996825,A2,F1,use,707.31_707.34_1,0.0,0.985014,1.182016
4,8,75.602148,75.47236,75.664639,232795.708,0.989135,707.332703,707.332703,20.899265,6.291306,1e-05,707.33,95.40674,A1,F1,use,707.31_707.34_1,0.001587,0.982988,1.179586
4,3,75.741704,75.676246,75.741704,1051827.301,0.875964,707.33429,707.33429,22.943662,6.90673,4.3e-05,707.33,95.620183,A3,F1,use,707.31_707.34_1,0.001587,0.982988,1.179586
4,6,51.54003,51.478204,51.552395,1023949.881,0.933164,707.825317,707.825317,23.036274,6.934609,4.5e-05,707.83,65.041356,A1,F1,use,707.81_707.84_1,0.000245,0.981335,1.565338
4,15,51.369108,51.275642,51.494703,1681210.279,0.975863,707.825562,707.825562,23.620264,7.110408,6.8e-05,707.83,64.752014,A3,F1,use,707.81_707.84_1,0.000916,0.985553,1.377096
4,4,51.603157,51.603157,51.658194,786722.3243,0.888746,707.826355,707.826355,22.656055,6.820152,3.5e-05,707.83,65.12102,A1,F1,use,707.81_707.84_2,0.001709,0.974375,1.740819
4,13,51.477028,51.453901,51.704447,2871687.94,0.992448,707.824646,707.824646,24.071926,7.246372,9.3e-05,707.82,65.20696,A2,F1,use,707.81_707.84_2,0.001709,0.974375,1.546123
4,4,59.843869,59.843869,59.918028,500370.3529,0.881732,707.827942,707.827942,22.003197,6.623622,2.2e-05,707.83,75.520453,A1,F1,use,707.81_707.84_3,0.001953,0.964309,1.730754
4,11,59.470679,59.395294,59.583757,878125.5849,0.938705,707.825989,707.825989,22.362526,6.731791,2.8e-05,707.83,75.356608,A2,F1,use,707.81_707.84_3,0.001343,0.972161,1.543909
4,7,59.700731,59.652265,59.806476,578895.6839,0.873387,707.824646,707.824646,22.08214,6.647386,2.3e-05,707.82,75.304109,A3,F1,use,707.81_707.84_3,0.001343,0.972161,1.363704
4,3,60.441703,60.441703,60.479107,89350.403,0.95535,707.824829,707.824829,19.065645,5.739331,3e-06,707.82,76.58953,A2,F1,use,707.81_707.84_4,0.005127,0.912204,1.483952
4,4,60.730827,60.674529,60.755818,126037.8076,1.0,707.829956,707.829956,20.014057,6.024831,6e-06,707.83,76.639757,A1,F1,use,707.81_707.84_4,0.005127,0.912204,1.482381
4,8,66.830652,66.746485,66.862578,246646.3851,0.947104,708.320984,708.320984,20.530543,6.180309,8e-06,708.32,84.701665,A2,F1,use,708.31_708.34_1,0.00177,0.956151,1.343087
4,4,66.758732,66.687962,66.79725,312261.9128,0.89275,708.322754,708.322754,21.322957,6.41885,1.4e-05,708.32,84.24672,A1,F1,use,708.31_708.34_1,0.00177,0.956151,1.343087
4,4,60.454353,60.441703,60.499176,280253.9242,0.970935,708.329285,708.329285,20.714833,6.235786,9e-06,708.33,76.605592,A2,F1,use,708.31_708.34_2,0.000854,0.97853,1.548931
4,4,60.674529,60.674529,60.755818,340515.7012,1.0,708.330139,708.330139,21.447922,6.456468,1.5e-05,708.33,76.568711,A1,F1,use,708.31_708.34_2,0.000854,0.97853,1.365466
4,9,56.621678,56.581316,56.732673,4204254.843,0.938729,708.606323,708.606323,25.073979,7.54802,0.000187,708.61,71.454183,A1,F1,use,708.59_708.62_1,0.000549,0.994398,1.193278
4,14,56.250325,56.216658,56.373771,7170798.917,0.961403,708.605774,708.605774,25.392161,7.643802,0.000233,708.61,71.26768,A2,F1,use,708.59_708.62_1,0.000549,0.994398,1.193278
4,3,56.231,56.231,56.287107,1315718.121,0.918406,708.604492,708.604492,23.266615,7.003949,5.3e-05,708.6,70.909655,A3,F1,use,708.59_708.62_1,0.001282,0.981152,1.177382
4,7,63.883568,63.780575,63.914084,663402.7411,0.877136,709.602173,709.602173,22.410085,6.746108,2.9e-05,709.6,80.618383,A1,F1,use,709.58_709.61_1,0.000244,0.991225,1.18947
4,4,63.889641,63.845071,63.933066,320923.5922,0.749251,709.602417,709.602417,21.231066,6.391188,1.3e-05,709.6,80.609411,A3,F1,use,709.58_709.61_1,0.000244,0.991225,1.18947
4,4,63.793548,63.78519,63.83841,313457.0915,0.82605,709.603271,709.603271,20.876367,6.284413,1e-05,709.6,80.845413,A2,F1,use,709.58_709.61_1,0.001098,0.98464,1.181568
4,7,55.312552,55.23204,55.336408,3738709.253,1.0,709.829956,709.829956,24.452567,7.360956,0.000121,709.83,70.076977,A2,F1,use,709.81_709.84_1,0.000366,0.99436,1.193232
4,4,55.775003,55.745993,55.797557,2255621.328,0.971943,709.830322,709.830322,24.175653,7.277597,0.0001,709.83,70.385714,A1,F1,use,709.81_709.84_1,0.000366,0.99436,1.193232
4,5,55.066013,55.023196,55.082044,4936969.99,0.938952,709.827515,709.827515,25.17439,7.578247,0.0002,709.83,69.434186,A3,F1,use,709.81_709.84_1,0.002441,0.986691,1.184029
4,9,74.871178,74.679753,74.884851,6211483.776,0.981412,711.333008,711.333008,25.505702,7.677981,0.000252,711.33,94.517652,A3,F1,use,711.31_711.34_1,0.000916,0.995233,1.388605
4,7,74.73938,74.589208,74.743797,1372177.852,0.972396,711.332092,711.332092,23.006494,6.925645,4.5e-05,711.33,94.743485,A2,F1,use,711.31_711.34_1,0.000916,0.995233,1.38624
4,3,74.575381,74.550985,74.603301,526644.86,0.873393,711.33197,711.33197,22.077031,6.645848,2.3e-05,711.33,94.111003,A1,F1,use,711.31_711.34_1,0.000122,0.992513,1.385341
4,18,75.54383,75.368691,75.704064,19584386.03,0.90522,711.331604,711.331604,27.162396,8.176696,0.000793,711.33,95.369573,A3,F1,use,711.31_711.34_2,0.001648,0.971626,1.364998
4,19,75.460444,75.199881,75.54368,5456079.882,0.964897,711.329956,711.329956,25.449993,7.661211,0.000242,711.33,95.227915,A1,F1,use,711.31_711.34_2,0.001648,0.971626,1.364454
4,25,75.457257,75.205332,75.730175,13908026.99,0.908555,711.333679,711.333679,26.347873,7.9315,0.000451,711.33,95.654983,A2,F1,use,711.31_711.34_2,0.002075,0.9598,1.350807
4,4,47.685839,47.685839,47.797452,375554.419,1.0,716.639893,716.639893,21.457858,6.459459,1.5e-05,716.64,60.087112,A3,F1,use,716.62_716.65_1,0.000793,0.978356,1.361215
4,6,48.345329,48.310958,48.425528,230752.394,1.0,716.641541,716.641541,20.434444,6.151381,7e-06,716.64,61.2306,A2,F1,use,716.62_716.65_1,0.000855,0.994947,1.193937
4,6,48.208352,48.153563,48.263141,246433.8448,1.0,716.640686,716.640686,20.981401,6.316031,1.1e-05,716.64,60.836918,A1,F1,use,716.62_716.65_1,0.000855,0.994947,1.193937
4,5,15.163627,15.132854,15.163627,1565.669852,0.834034,718.059937,718.059937,13.231023,3.982935,5.077834e-08,718.06,19.099341,A2,F1,use,718.04_718.07_0,0.000122,0.989348,1.38595
4,15,16.289695,16.214282,16.355682,5445.136898,0.983336,718.060059,718.060059,15.349948,4.620795,2.205661e-07,718.06,20.288116,A3,F1,use,718.04_718.07_0,0.000122,0.989348,1.187218
4,11,15.194621,15.163627,15.241112,4588.105089,0.94335,718.059509,718.059509,14.782141,4.449868,1.48803e-07,718.06,19.138695,A2,F1,use,718.04_718.07_1,0.001343,0.993661,1.390263
4,4,15.191332,15.15847,15.210809,8197.846548,0.956206,718.060852,718.060852,16.071589,4.83803,3.637259e-07,718.06,19.170824,A1,F1,use,718.04_718.07_1,0.001343,0.993661,1.192393
4,7,56.065679,56.008647,56.108453,5216066.372,0.938545,718.613831,718.613831,24.932989,7.505578,0.000169,718.61,71.033233,A2,F1,use,718.59_718.62_1,0.002564,0.983469,1.379129
4,4,56.231,56.231,56.307563,1651834.786,0.880732,718.611267,718.611267,23.594834,7.102753,6.7e-05,718.61,70.909655,A3,F1,use,718.59_718.62_1,0.000549,0.993875,1.19265
4,5,56.186325,56.161896,56.228912,2752430.761,0.898238,718.610352,718.610352,24.010733,7.227951,8.9e-05,718.61,71.186419,A2,F1,use,718.59_718.62_2,0.000366,0.994831,1.390491
4,6,56.40912,56.389551,56.487394,6696946.306,0.950486,718.610718,718.610718,25.745632,7.750207,0.000297,718.61,71.185944,A1,F1,use,718.59_718.62_2,0.000366,0.994831,1.193797
4,11,73.193326,73.119961,73.321716,509406.2064,0.981154,718.869324,718.869324,22.029017,6.631395,2.3e-05,718.87,92.366908,A1,F1,use,718.85_718.88_1,0.002685,0.969351,1.163221
4,9,73.381819,73.313002,73.519454,658617.7224,0.94028,718.872009,718.872009,22.268277,6.703419,2.7e-05,718.87,92.631362,A3,F1,use,718.85_718.88_1,0.002685,0.969351,1.163221
4,8,73.369699,73.221915,73.425755,725397.1393,0.97759,718.868469,718.868469,22.08687,6.64881,2.4e-05,718.87,93.004382,A2,F1,use,718.85_718.88_1,0.00354,0.914885,1.097862
4,3,55.257179,55.201272,55.257179,1125360.178,0.974858,719.341003,719.341003,23.041151,6.936078,4.6e-05,719.34,69.6763,A3,F1,use,719.33_719.36_0,0.00409,0.925217,1.11026
4,4,56.337096,56.307598,56.366118,1589967.331,0.863744,719.345093,719.345093,23.671126,7.125719,7.1e-05,719.35,71.095052,A1,F1,use,719.33_719.36_0,0.00409,0.925217,1.11026
4,7,56.288695,56.267828,56.389551,2125510.423,0.94518,719.839539,719.839539,24.089938,7.251794,9.4e-05,719.84,71.033972,A1,F1,use,719.82_719.85_0,0.000244,0.975299,1.170358
4,3,55.201272,55.201272,55.275573,1260017.64,0.971651,719.839783,719.839783,23.204208,6.985163,5.1e-05,719.84,69.605493,A3,F1,use,719.82_719.85_0,0.000244,0.975299,1.170358
4,22,59.783001,59.733351,60.036765,9219046.225,0.977511,721.112488,721.112488,25.754644,7.75292,0.000299,721.11,75.753167,A2,F1,use,721.09_721.12_1,0.00055,0.989383,1.385249
4,37,60.19808,59.959892,60.532162,17102530.05,0.972944,721.111938,721.111938,27.098266,8.157391,0.000759,721.11,75.967452,A1,F1,use,721.09_721.12_1,0.00055,0.989383,1.385109
4,10,59.728318,59.591449,59.750599,1475879.328,0.992063,721.612793,721.612793,23.111602,6.957285,4.8e-05,721.61,75.683735,A2,F1,use,721.59_721.62_0,0.008484,0.00164,0.001968
4,3,63.814216,63.805241,63.85978,437248.4346,0.924028,721.604309,721.604309,21.808654,6.565059,1.9e-05,721.6,80.530864,A1,F1,use,721.59_721.62_0,0.008484,0.00164,0.001968
4,6,55.531561,55.48025,55.547178,1567386.196,0.939562,722.869202,722.869202,23.650489,7.119507,7e-05,722.87,70.078501,A1,F1,use,722.85_722.88_0,0.000976,0.984833,1.377608
4,5,55.044719,54.983324,55.066013,2493878.098,0.953424,722.870178,722.870178,24.189155,7.281661,0.000101,722.87,69.407217,A3,F1,use,722.85_722.88_0,0.000976,0.984833,1.1818
4,7,55.445205,55.378034,55.48025,2062449.054,0.89676,722.874146,722.874146,24.046487,7.238714,9.2e-05,722.87,69.969523,A1,F1,use,722.85_722.88_1,0.003724,0.979039,1.371813
4,7,55.13681,55.036436,55.14622,530679.3018,0.920891,722.870422,722.870422,21.635939,6.513067,1.7e-05,722.87,69.853835,A2,F1,use,722.85_722.88_1,0.003724,0.979039,1.174847
4,18,43.584851,43.539485,43.79467,6914767.078,0.974411,723.033264,723.033264,25.339707,7.628012,0.000224,723.03,55.186156,A2,F1,use,723.01_723.04_1,0.000733,0.957266,1.345726
4,11,43.071494,43.019361,43.149694,752186.1445,0.974831,723.033997,723.033997,22.459926,6.761111,3e-05,723.03,54.242992,A3,F1,use,723.01_723.04_1,0.007447,0.118727,0.144972
4,5,45.151998,45.151998,45.224248,2033251.225,0.938954,723.02655,723.02655,23.573815,7.096426,6.6e-05,723.03,57.175984,A2,F1,use,723.01_723.04_2,0.00116,0.985031,1.37349
4,4,44.794441,44.794441,44.863269,2334767.253,0.935294,723.02771,723.02771,24.225407,7.292574,0.000104,723.03,56.528706,A1,F1,use,723.01_723.04_2,0.00116,0.985031,1.182037
4,3,56.248995,56.248995,56.307563,1513557.859,0.785485,723.351135,723.351135,23.468708,7.064785,6.1e-05,723.35,70.932446,A3,F1,use,723.33_723.36_0,0.000855,0.991531,1.189837
4,6,56.36587,56.357615,56.407146,974365.127,0.946382,723.35199,723.35199,22.512561,6.776956,3.2e-05,723.35,71.414389,A2,F1,use,723.33_723.36_0,0.000855,0.991531,1.189837
4,13,44.435253,44.379552,44.580696,5374056.064,0.995971,723.533264,723.533264,25.296776,7.615088,0.000218,723.53,55.970208,A3,F1,use,723.51_723.54_1,0.001038,0.986831,1.184197
4,9,45.118373,44.963229,45.129455,1934877.97,1.0,723.534119,723.534119,23.502269,7.074888,6.3e-05,723.53,57.13329,A2,F1,use,723.51_723.54_1,0.000183,0.973551,1.168261
4,9,44.968413,44.888113,45.012716,1713520.277,0.918639,723.534302,723.534302,23.779092,7.15822,7.6e-05,723.53,56.748251,A1,F1,use,723.51_723.54_1,0.000183,0.973551,1.168261
4,6,65.495476,65.447433,65.532215,1297373.568,0.968405,723.822693,723.822693,22.925621,6.9013,4.2e-05,723.82,83.006374,A2,F1,use,723.81_723.84_1,0.000366,0.984461,1.181354
4,4,65.596981,65.541592,65.617942,1446401.062,0.894665,723.822327,723.822327,23.403232,7.045075,5.9e-05,723.82,82.771776,A3,F1,use,723.81_723.84_1,0.001953,0.97748,1.172976
4,5,65.438993,65.38871,65.472984,2558557.35,0.946485,723.82428,723.82428,24.357459,7.332326,0.000114,723.82,82.581265,A1,F1,use,723.81_723.84_1,0.001953,0.97748,1.172976
4,10,16.420726,16.358503,16.455727,43906.90931,0.957097,724.065613,724.065613,18.040619,5.430767,1e-06,724.07,20.695497,A2,F1,use,724.05_724.08_1,0.000488,0.996208,1.19545
4,17,16.59897,16.479947,16.663891,37790.1697,0.911096,724.065125,724.065125,18.276283,5.501709,2e-06,724.07,20.947204,A1,F1,use,724.05_724.08_1,0.000488,0.996208,1.19545
4,10,17.577145,17.554511,17.680253,46709.25667,0.958583,724.065247,724.065247,18.450617,5.554189,2e-06,724.07,21.918686,A3,F1,use,724.05_724.08_1,0.000122,0.994692,1.193631
4,5,66.644561,66.608701,66.696492,5242574.614,0.947268,724.358215,724.358215,25.26104,7.604331,0.000212,724.36,84.098548,A3,F1,use,724.34_724.37_1,0.000855,0.986026,1.183231
4,6,66.419489,66.370678,66.462198,7542998.765,0.970599,724.35907,724.35907,25.465165,7.665778,0.000245,724.36,84.179606,A2,F1,use,724.34_724.37_1,0.000855,0.986026,1.183231
4,16,66.450605,66.387625,66.597559,7340459.873,0.990375,724.357483,724.357483,25.877999,7.790054,0.000326,724.36,83.857876,A1,F1,use,724.34_724.37_1,0.000732,0.982247,1.178697
4,4,65.7265,65.635134,65.7265,1937830.243,0.874833,727.087524,727.087524,23.956571,7.211646,8.6e-05,727.09,82.944086,A1,F1,use,727.07_727.1_1,0.000245,0.986577,1.37716
4,9,65.941885,65.932572,66.072273,4067232.622,0.917129,727.087769,727.087769,24.894812,7.494085,0.000165,727.09,83.208601,A3,F1,use,727.07_727.1_1,0.001343,0.967225,1.353939
4,18,65.796396,65.686691,66.005188,20335482.38,0.981686,727.086426,727.086426,26.895954,8.096489,0.00066,727.09,83.388457,A2,F1,use,727.07_727.1_1,0.001282,0.959586,1.151503
4,6,65.821077,65.818518,65.895284,2641101.43,0.940325,727.087708,727.087708,24.403268,7.346116,0.000117,727.09,83.063439,A1,F1,use,727.07_727.1_2,0.000855,0.96634,1.356924
4,5,65.843596,65.772475,65.869852,3368696.202,0.973786,727.086853,727.086853,24.622955,7.412248,0.000136,727.09,83.084117,A3,F1,use,727.07_727.1_2,0.000855,0.96634,1.353054
4,3,65.751469,65.751469,65.792272,3752788.932,0.811617,727.338501,727.338501,24.910092,7.498685,0.000167,727.34,82.975596,A1,F1,use,727.32_727.35_0,0.000855,0.976918,1.172301
4,4,65.769084,65.769084,65.886566,13080697.94,0.905058,727.337646,727.337646,26.259394,7.904865,0.000424,727.34,83.353778,A2,F1,use,727.32_727.35_0,0.000855,0.976918,1.172301
4,69,64.951979,64.530948,65.49932,498326496.0,0.973649,728.61499,728.61499,31.510974,9.485748,0.016162,728.61,82.316289,A2,F1,use,728.59_728.62_0,0.000122,0.986649,1.183979
4,19,65.045584,64.779295,65.145925,198279403.5,0.984511,728.614868,728.614868,30.502155,9.182064,0.008032,728.61,82.073426,A3,F1,use,728.59_728.62_0,0.000122,0.986649,1.183979
4,3,66.119911,66.095168,66.119911,887659.3968,0.978245,728.616455,728.616455,22.830207,6.872577,3.9e-05,728.62,83.440554,A1,F1,use,728.61_728.64_2,0.006226,0.892185,1.268224
4,5,65.93453,65.905214,65.966672,640693.9926,0.986912,728.610229,728.610229,21.907734,6.594885,2.1e-05,728.61,83.563847,A2,F1,use,728.61_728.64_2,0.006226,0.892185,1.261889
4,4,67.458412,67.458412,67.56035,1499482.605,0.938038,728.616943,728.616943,23.455229,7.060727,6.1e-05,728.62,85.1293,A3,F1,use,728.61_728.64_2,0.006714,0.187079,0.614672
4,53,64.852675,64.616829,65.472984,401774059.9,1.0,728.615723,728.615723,31.652369,9.528313,0.017826,728.62,81.841356,A1,F1,use,728.62_728.65_1,0.000732,0.990056,1.327328
4,33,65.185975,65.145925,65.617942,320511645.7,0.9782,728.616455,728.616455,31.194997,9.39063,0.012983,728.62,82.251232,A3,F1,use,728.62_728.65_1,0.000732,0.990056,1.327328
4,19,65.82138,65.576931,65.886566,129281509.4,0.96988,728.864319,728.864319,29.564399,8.899771,0.004193,728.86,83.420179,A2,F1,use,728.84_728.87_1,0.000305,0.993933,1.388054
4,53,66.167356,65.657835,66.608701,369294611.7,0.977171,728.864014,728.864014,31.399393,9.452159,0.014959,728.86,83.494163,A3,F1,use,728.84_728.87_1,0.000305,0.993933,1.19272
4,3,66.639015,66.60738,66.647988,110074.6677,0.911159,729.114014,729.114014,19.366581,5.829922,4e-06,729.11,84.458341,A2,F1,use,729.09_729.12_1,0.005493,0.928492,1.27626
4,6,66.827983,66.824778,66.920915,390837.5168,0.942619,729.110535,729.110535,21.515405,6.476782,1.6e-05,729.11,84.330854,A3,F1,use,729.09_729.12_1,0.002014,0.98118,1.177416
4,6,66.863207,66.758732,66.86681,376569.8676,0.857294,729.108521,729.108521,21.593118,6.500176,1.7e-05,729.11,84.378563,A1,F1,use,729.09_729.12_1,0.002014,0.98118,1.177416
4,3,66.958437,66.950737,66.994724,414439.9992,0.918521,729.359192,729.359192,21.279262,6.405696,1.3e-05,729.36,84.863916,A2,F1,use,729.34_729.37_0,0.000427,0.969792,1.16375
4,4,67.064976,67.057276,67.127086,385705.437,0.941399,729.358765,729.358765,21.496336,6.471042,1.6e-05,729.36,84.631008,A3,F1,use,729.34_729.37_0,0.000427,0.969792,1.16375
4,17,61.301211,61.054122,61.304153,2171902.61,0.985921,729.371033,729.371033,23.668986,7.125075,7e-05,729.37,77.680859,A2,F1,use,729.35_729.38_1,0.001098,0.985834,1.378622
4,9,61.292551,61.230914,61.404268,1715675.682,1.0,729.372131,729.372131,23.780905,7.158766,7.6e-05,729.37,77.348629,A1,F1,use,729.35_729.38_1,0.001098,0.985834,1.183001
4,4,51.682419,51.631394,51.682419,723066.4565,0.850017,729.858154,729.858154,22.534329,6.783509,3.2e-05,729.86,65.221045,A1,F1,use,729.84_729.87_1,0.001465,0.994543,1.193452
4,11,51.645196,51.540067,51.720757,1096604.637,1.0,729.856689,729.856689,22.68307,6.828285,3.6e-05,729.86,65.420486,A2,F1,use,729.84_729.87_1,0.001465,0.994543,1.193452
4,9,51.507147,51.424149,51.593918,993520.6359,0.966635,729.856079,729.856079,22.861386,6.881963,4e-05,729.86,64.926842,A3,F1,use,729.84_729.87_1,0.002075,0.993489,1.192187
4,4,49.199668,49.199668,49.309901,794087.1344,0.881643,731.839966,731.839966,22.538133,6.784654,3.2e-05,731.84,62.004393,A3,F1,use,731.82_731.85_1,0.00116,0.991953,1.190344
4,3,49.768545,49.768545,49.81878,418746.6709,0.849867,731.838806,731.838806,21.746278,6.546282,1.9e-05,731.84,62.805816,A1,F1,use,731.82_731.85_1,0.002381,0.991595,1.189914
4,4,50.013717,49.987219,50.056595,299689.5516,0.871868,731.841187,731.841187,20.811567,6.264906,1e-05,731.84,63.348974,A2,F1,use,731.82_731.85_1,0.002381,0.991595,1.189914
4,5,60.655991,60.547231,60.655991,270475.1769,0.992141,732.612976,732.612976,20.984332,6.316913,1.1e-05,732.61,76.513956,A3,F1,use,732.59_732.62_1,0.004211,0.713923,1.618182
4,3,61.064134,60.999453,61.064134,219431.058,0.959328,732.608765,732.608765,20.813968,6.265629,1e-05,732.61,77.060376,A1,F1,use,732.59_732.62_1,0.005371,0.469731,1.325444
4,25,59.69453,59.413596,59.775624,37858535.55,0.984739,732.614441,732.614441,28.113311,8.46295,0.001534,732.61,75.296255,A3,F1,use,732.59_732.62_2,0.000427,0.997832,1.539218
4,21,59.735299,59.436727,59.747124,23135602.82,0.968045,732.614868,732.614868,27.534171,8.288611,0.001026,732.61,75.383442,A1,F1,use,732.59_732.62_2,0.000427,0.997832,1.486996
4,7,61.532091,61.528924,61.639755,729335.1863,0.977661,732.610474,732.610474,22.415418,6.747713,3e-05,732.61,77.623547,A3,F1,use,732.59_732.62_3,0.00238,0.939497,1.63632
4,6,61.473922,61.423508,61.503109,860773.9964,0.977949,732.612854,732.612854,22.785835,6.85922,3.8e-05,732.61,77.577511,A1,F1,use,732.59_732.62_3,0.001282,0.940875,1.40137
4,3,61.397305,61.397305,61.461112,315192.3026,0.968215,732.610413,732.610413,21.205068,6.383362,1.3e-05,732.61,77.452839,A3,F1,use,732.59_732.62_4,0.001892,0.874868,1.770726
4,5,61.404268,61.345969,61.423508,1384894.893,0.977949,732.612305,732.612305,23.471905,7.065747,6.1e-05,732.61,77.489611,A1,F1,use,732.59_732.62_4,0.001831,0.891873,1.548019
4,31,60.074728,59.775624,60.314707,132125625.7,0.978898,732.614441,732.614441,29.916531,9.005773,0.005352,732.61,75.77778,A3,F1,use,732.59_732.62_5,0.000183,0.995172,1.711531
4,34,59.94752,59.747124,60.334493,134189902.2,0.979974,732.614746,732.614746,30.070261,9.05205,0.005954,732.61,75.651256,A1,F1,use,732.59_732.62_5,0.000122,0.978253,1.645791
4,54,59.782045,59.501075,60.203501,153701155.3,0.981278,732.614624,732.614624,29.814011,8.974912,0.004985,732.61,75.751953,A2,F1,use,732.59_732.62_5,0.000183,0.995172,1.385372
