time,mz,charge,intensity,quality,width,rt_start,rt_end,Tmz,Tintensity,Tmass,Tintensity10,Pintensity,Ttime,sample,fraction,status,group,mz_error,score,adj_score
48.349511,682.608027,4,5063177000.0,0.814687,22.538237,48.020125,48.635242,682.608027,31.553076,682.61,9.498422,0.01002,60.288767,A3,F1,use,682.59_682.62_1,0.000349,0.949688,1.139626
47.859908,682.857578,4,76010950.0,0.728485,15.695488,47.591069,47.988011,682.857578,25.147209,682.86,7.570064,0.000118,60.408893,A2,F1,use,682.84_682.87_1,0.002728,0.902844,1.468209
49.274386,682.85485,4,408553500.0,0.813487,9.179146,49.130646,49.409106,682.85485,27.92163,682.85,8.405248,0.000809,61.433322,A3,F1,use,682.84_682.87_1,0.000843,0.393566,0.661664
50.029611,682.855545,4,459807100.0,0.743833,9.776311,49.867952,50.155707,682.855545,27.743959,682.86,8.351764,0.000715,63.177944,A2,F1,use,682.84_682.87_2,0.000384,0.974023,1.539389
49.789155,682.855161,4,440894900.0,0.702369,7.732774,49.656338,49.894046,682.855161,27.966742,682.86,8.418828,0.000834,62.642513,A1,F1,use,682.84_682.87_2,0.000384,0.974023,1.35882
51.21008,682.8555,4,409431300.0,0.894196,10.033535,51.034926,51.372633,682.8555,27.924727,682.86,8.40618,0.00081,63.828788,A3,F1,use,682.84_682.87_2,0.000193,0.946927,1.215025
51.390511,682.855693,4,382876800.0,0.809564,5.962962,51.295826,51.495613,682.855693,27.47981,682.86,8.272247,0.000595,64.930713,A2,F1,use,682.84_682.87_3,0.000112,0.949958,1.515323
51.404909,682.855581,4,456372100.0,0.839532,6.945979,51.288881,51.52396,682.855581,28.016517,682.86,8.433812,0.000864,64.675382,A1,F1,use,682.84_682.87_3,0.000112,0.949958,1.334754
48.771235,684.528728,4,32554430.0,0.786717,9.292095,48.737731,48.890219,684.528728,24.272031,684.53,7.306609,6.4e-05,60.81066,A3,F1,use,684.51_684.54_0,0.000668,0.991944,1.190332
49.185742,684.529396,4,32968220.0,0.727837,9.076623,49.084002,49.275054,684.529396,24.225455,684.53,7.292589,6.2e-05,61.883325,A1,F1,use,684.51_684.54_0,0.000668,0.991944,1.190332
43.397034,685.033264,4,4416031000.0,0.706675,40.301575,42.940181,44.070854,685.033264,31.290985,685.03,9.419525,0.008356,54.600229,A1,F1,use,685.01_685.04_1,0.000212,0.991883,1.57993
43.065955,685.032854,4,2332435000.0,0.809807,21.388178,42.882539,43.442561,685.032854,30.43487,685.03,9.161809,0.004616,53.750243,A3,F1,use,685.01_685.04_1,0.000409,0.975153,1.549982
43.629963,685.033052,4,4363698000.0,0.71044,27.686012,43.192529,44.04359,685.033052,30.990409,685.03,9.329043,0.006784,55.010493,A2,F1,use,685.01_685.04_1,9e-06,0.441563,0.716343
42.735617,685.032515,4,2354187000.0,0.838926,18.528681,42.409093,42.93383,685.032515,30.448262,685.03,9.16584,0.004659,53.341442,A3,F1,use,685.01_685.04_2,0.000649,0.927416,1.606197
41.699355,685.033268,4,3652036000.0,0.855069,21.066328,41.402002,42.058527,685.033268,31.016936,685.03,9.337028,0.00691,52.464284,A1,F1,use,685.01_685.04_2,0.000104,0.976778,1.564824
41.819325,685.033164,4,3077807000.0,0.77121,9.86594,41.662404,41.978233,685.033164,30.486761,685.03,9.17743,0.004785,52.699695,A2,F1,use,685.01_685.04_2,0.000104,0.932339,1.20712
41.441482,685.033061,4,3365367000.0,0.773124,17.100876,41.287481,41.743069,685.033061,30.963797,685.03,9.321032,0.00666,51.730638,A3,F1,use,685.01_685.04_3,0.000472,0.971573,1.650353
41.181158,685.033532,4,3019556000.0,0.743944,12.61712,41.030222,41.402002,685.033532,30.742571,685.03,9.254436,0.005713,51.812311,A1,F1,use,685.01_685.04_3,0.000472,0.971573,1.55962
44.734531,685.27891,4,96922680.0,0.755336,11.39947,44.654936,44.841678,685.27891,25.497836,685.28,7.675614,0.000151,56.436124,A2,F1,use,685.26_685.29_1,0.000615,0.99048,1.379487
44.676118,685.279525,4,100435600.0,0.843033,9.362768,44.640686,44.794441,685.279525,25.832578,685.28,7.776381,0.00019,56.209515,A1,F1,use,685.26_685.29_1,0.000615,0.99048,1.188576
60.661475,685.313947,4,990714600.0,0.815548,16.721113,60.423268,60.957254,685.313947,28.8514,685.31,8.685137,0.00154,76.762635,A2,F1,use,685.29_685.32_1,0.000155,0.992319,1.190783
60.868819,685.314103,4,832952400.0,0.706556,12.740396,60.665567,61.087865,685.314103,28.884541,685.31,8.695113,0.001576,76.582455,A1,F1,use,685.29_685.32_1,0.000155,0.992319,1.190783
60.653222,685.313664,4,957952400.0,0.760816,16.16556,60.424118,60.93854,685.313664,29.151059,685.31,8.775343,0.001896,75.514898,A3,F1,use,685.29_685.32_1,0.000439,0.969001,1.162802
70.009158,686.384104,4,132768600.0,0.839175,12.777855,69.857255,70.206731,686.384104,26.235221,686.38,7.897588,0.000251,88.082425,A1,F1,use,686.36_686.39_0,0.000176,0.964169,1.157003
70.134788,686.383928,4,140254300.0,0.824304,11.076978,70.114645,70.281972,686.383928,26.030975,686.38,7.836104,0.000218,88.836859,A2,F1,use,686.36_686.39_0,0.000176,0.964169,1.157003
58.551933,686.566215,4,183372300.0,0.855519,7.328216,58.432183,58.672495,686.566215,26.417706,686.57,7.952522,0.000285,74.070365,A2,F1,use,686.55_686.58_1,0.000383,0.992533,1.19104
58.658589,686.566598,4,151521000.0,0.859648,10.993149,58.53825,58.755037,686.566598,26.425825,686.57,7.954966,0.000287,73.801641,A1,F1,use,686.55_686.58_1,0.000383,0.992533,1.19104
58.793459,686.56625,4,184120300.0,0.851476,11.811308,58.638274,58.961151,686.56625,26.771754,686.57,8.059101,0.000364,73.213398,A3,F1,use,686.55_686.58_1,0.000348,0.988875,1.18665
59.564038,686.812392,4,66104820.0,0.801063,10.757929,59.450029,59.612509,686.812392,24.945757,686.81,7.509421,0.000103,75.362049,A2,F1,use,686.79_686.82_1,0.000385,0.993915,1.192699
59.947197,686.812777,4,116975600.0,0.806603,13.694033,59.835644,60.158878,686.812777,26.052515,686.81,7.842588,0.000221,75.422912,A1,F1,use,686.79_686.82_1,0.000385,0.993915,1.192699
59.911244,686.812453,4,114731200.0,0.820132,8.515765,59.761545,60.05854,686.812453,26.089363,686.81,7.853681,0.000227,74.596682,A3,F1,use,686.79_686.82_1,6.1e-05,0.984589,1.181506
59.976396,687.56368,4,95045560.0,0.846111,14.614262,59.910562,60.084113,687.56368,25.469621,687.56,7.66712,0.000148,75.888313,A2,F1,use,687.54_687.57_0,0.00051,0.992727,1.191272
60.20827,687.56419,4,77467290.0,0.758368,15.238828,60.158878,60.351837,687.56419,25.457966,687.56,7.663611,0.000147,75.751381,A1,F1,use,687.54_687.57_0,0.00051,0.992727,1.191272
64.424548,689.086442,4,473613300.0,0.904992,8.983768,64.273558,64.576305,689.086442,28.070016,689.09,8.449917,0.000896,81.056117,A1,F1,use,689.07_689.1_1,0.000148,0.980245,1.176293
64.42497,689.086589,4,524233600.0,0.848829,5.461796,64.33015,64.517535,689.086589,27.93314,689.09,8.408713,0.000815,81.549794,A2,F1,use,689.07_689.1_1,0.000148,0.980245,1.176293
64.646837,689.088006,4,454105600.0,0.867536,5.979498,64.5459,64.742396,689.088006,28.074133,689.09,8.451156,0.000899,80.45709,A3,F1,use,689.07_689.1_1,0.001564,0.965726,1.158872
61.444624,689.837758,4,141667800.0,0.848586,11.881576,61.283393,61.594707,689.837758,26.045442,689.84,7.840459,0.00022,77.746174,A2,F1,use,689.82_689.85_1,5e-06,0.978529,1.372219
61.452603,689.837763,4,97673900.0,0.869237,7.475521,61.345969,61.566696,689.837763,25.792352,689.84,7.764272,0.000185,77.316946,A1,F1,use,689.82_689.85_1,5e-06,0.978529,1.372219
61.491816,689.837575,4,101921600.0,0.813462,14.703142,61.311541,61.560034,689.837575,25.918565,689.84,7.802266,0.000202,76.543396,A3,F1,use,689.82_689.85_1,0.000188,0.962427,1.345541
53.782863,689.83814,4,186320400.0,0.887496,8.327456,53.673388,53.904036,689.83814,26.440716,689.84,7.959449,0.00029,67.983915,A2,F1,use,689.82_689.85_2,5.4e-05,0.989918,1.383607
53.948889,689.838194,4,226965400.0,0.824419,10.764259,53.800026,54.135,689.838194,27.008779,689.84,8.130453,0.000429,67.876105,A1,F1,use,689.82_689.85_2,5.4e-05,0.989918,1.383607
50.569253,690.602331,4,36713560000.0,0.793947,46.077209,50.013717,51.178887,690.602331,34.063099,690.6,10.254015,0.057078,63.866652,A2,F1,use,690.58_690.61_1,6.7e-05,0.967811,1.512838
50.140767,690.602398,4,31996160000.0,0.827192,34.04826,49.81878,50.741251,690.602398,34.148062,690.6,10.279591,0.06054,63.084895,A1,F1,use,690.58_690.61_1,6.7e-05,0.967811,1.496967
49.920525,690.601917,4,33666060000.0,0.75453,51.155399,49.30009,50.76107,690.601917,34.286256,690.6,10.321192,0.066626,62.232934,A3,F1,use,690.58_690.61_1,0.000481,0.915288,1.471685
49.60721,690.601546,4,263684700.0,0.704532,11.946933,49.497878,49.684589,690.601546,26.941744,690.6,8.110273,0.00041,62.63886,A2,F1,use,690.58_690.61_2,0.000294,0.842959,1.578453
49.248009,690.601252,4,250426600.0,0.703344,12.757344,49.032975,49.387416,690.601252,27.150695,690.6,8.173174,0.000474,61.961666,A1,F1,use,690.58_690.61_2,0.000107,0.851112,1.380268
48.517166,690.601146,4,53506400.0,0.781568,7.882208,48.434609,48.621936,690.601146,24.988889,690.6,7.522405,0.000106,60.496244,A3,F1,use,690.58_690.61_3,0.003349,0.95233,1.562735
47.951292,690.597796,4,31239670.0,0.837982,8.007311,47.864506,47.968418,690.597796,23.864381,690.6,7.183895,4.9e-05,60.525522,A2,F1,use,690.58_690.61_3,0.003349,0.95233,1.494261
48.298266,690.602369,4,38575980.0,0.776248,7.735587,48.175588,48.425528,690.602369,24.168705,690.6,7.275505,6e-05,60.968341,A2,F1,use,690.58_690.61_4,0.001012,0.914367,1.649861
48.912416,690.601357,4,228094300.0,0.707584,12.819969,48.791224,49.06943,690.601357,27.080736,690.6,8.152114,0.000451,60.985375,A3,F1,use,690.58_690.61_4,0.001012,0.914367,1.524773
48.804205,690.601408,4,72232930.0,0.762624,13.508171,48.724995,48.970026,690.601408,25.357035,690.6,7.633228,0.000137,61.403292,A1,F1,use,690.58_690.61_4,5.1e-05,0.826856,1.356012
59.812325,690.84199,4,22261180.0,0.722706,6.53198,59.728849,59.886828,690.84199,23.658909,690.84,7.122041,4.2e-05,75.253221,A1,F1,use,690.82_690.85_0,1.4e-05,0.985731,1.182877
59.857153,690.842004,4,27116100.0,0.785501,6.298802,59.761545,59.922102,690.842004,24.008327,690.84,7.227227,5.4e-05,74.529744,A3,F1,use,690.82_690.85_0,1.4e-05,0.985731,1.182877
47.785902,690.854242,4,24204780.0,0.807956,7.872132,47.717662,47.864506,690.854242,23.496294,690.85,7.073089,3.8e-05,60.314445,A2,F1,use,690.83_690.86_2,0.005948,0.920526,1.487465
48.762615,690.848294,4,77161750.0,0.808658,11.715092,48.635242,48.809195,690.848294,25.517063,690.85,7.681401,0.000153,60.799993,A3,F1,use,690.83_690.86_2,0.005948,0.920526,1.104631
52.079341,690.847821,4,79912140.0,0.839647,7.654753,51.985398,52.110884,690.847821,25.219417,690.85,7.591801,0.000124,65.809821,A2,F1,use,690.83_690.86_3,0.000558,0.919701,1.860582
52.063139,690.848379,4,90389480.0,0.804205,12.61176,51.898861,52.205852,690.848379,25.680534,690.85,7.730611,0.000171,65.503539,A1,F1,use,690.83_690.86_3,0.000558,0.919701,1.676477
52.885845,690.847771,4,2534410000.0,0.849504,16.610346,52.594231,53.16327,690.847771,30.489885,690.85,9.17837,0.004795,66.53863,A1,F1,use,690.83_690.86_4,0.000144,0.886076,1.83797
52.866345,690.847626,4,2534392000.0,0.917265,16.422962,52.581263,53.108175,690.847626,30.206498,690.85,9.093062,0.00394,66.814223,A2,F1,use,690.83_690.86_4,0.000144,0.886076,1.642852
51.481488,690.847261,4,2767246000.0,0.905219,12.498097,51.272738,51.696745,690.847261,30.333309,690.85,9.131236,0.004302,65.046821,A2,F1,use,690.83_690.86_5,0.000398,0.994466,1.73862
51.546637,690.847659,4,2819926000.0,0.904128,12.181506,51.34177,51.753343,690.847659,30.643892,690.85,9.224731,0.005336,64.853698,A1,F1,use,690.83_690.86_5,0.000398,0.994466,1.554515
52.562542,690.847484,4,2327824000.0,0.877921,14.511765,52.331647,52.809317,690.847484,30.432015,690.85,9.160949,0.004607,65.502492,A3,F1,use,690.83_690.86_5,0.000223,0.910671,1.287924
53.807855,690.847014,4,83789320.0,0.786795,10.493141,53.648005,53.800026,690.847014,25.571145,690.85,7.697682,0.000159,67.698663,A1,F1,use,690.83_690.86_6,0.000427,0.983635,1.736635
53.611627,690.847441,4,75148390.0,0.772313,8.353626,53.507048,53.688388,690.847441,25.130744,690.85,7.565108,0.000117,67.765377,A2,F1,use,690.83_690.86_6,0.000427,0.983635,1.541517
54.026336,691.094227,4,118899300.0,0.776842,16.458752,53.918712,54.191378,691.094227,26.076047,691.09,7.849672,0.000225,67.973546,A1,F1,use,691.07_691.1_1,0.000671,0.996255,1.195506
53.805638,691.094898,4,139042500.0,0.727821,17.467245,53.69733,53.99281,691.094898,26.018456,691.09,7.832336,0.000216,68.01298,A2,F1,use,691.07_691.1_1,0.000671,0.996255,1.195506
53.611076,691.093587,4,91783280.0,0.754166,7.634275,53.485605,53.708934,691.093587,25.767409,691.09,7.756763,0.000182,66.800077,A3,F1,use,691.07_691.1_1,0.00064,0.98749,1.184988
71.519695,691.364145,4,117958800.0,0.784498,8.382262,71.390135,71.667774,691.364145,26.129388,691.36,7.86573,0.000233,88.962412,A3,F1,use,691.34_691.37_0,0.000106,0.88666,1.063992
71.296834,691.364039,4,96068370.0,0.850401,5.78063,71.194957,71.364995,691.364039,25.485063,691.36,7.671769,0.000149,90.319902,A2,F1,use,691.34_691.37_0,0.000106,0.88666,1.063992
60.704194,692.09567,4,356491200.0,0.816417,13.558499,60.479107,60.935786,692.09567,27.376797,692.1,8.241237,0.000554,76.817154,A2,F1,use,692.08_692.11_1,0.000288,0.991185,1.189422
60.893996,692.095959,4,304413200.0,0.817416,9.3616,60.774466,61.040701,692.095959,27.432338,692.1,8.257957,0.000576,76.614133,A1,F1,use,692.08_692.11_1,0.000288,0.991185,1.189422
60.759484,692.095394,4,362378600.0,0.822879,18.851587,60.547231,61.036473,692.095394,27.748603,692.1,8.353162,0.000717,75.646399,A3,F1,use,692.08_692.11_1,0.000564,0.943366,1.132039
64.615241,692.343216,4,207849400.0,0.848636,13.628464,64.425249,64.784547,692.343216,26.598469,692.34,8.006937,0.000323,81.792624,A2,F1,use,692.32_692.35_1,0.000208,0.983829,1.180594
64.71131,692.343424,4,205419000.0,0.826446,13.660429,64.515314,64.915766,692.343424,26.864877,692.34,8.087134,0.000389,81.416907,A1,F1,use,692.32_692.35_1,0.000208,0.983829,1.180594
64.88246,692.343301,4,234447900.0,0.867549,14.316615,64.656586,64.948033,692.343301,27.120373,692.34,8.164046,0.000464,80.748678,A3,F1,use,692.32_692.35_1,0.000123,0.974781,1.169738
64.255454,692.346263,4,31247980.0,0.782611,6.693215,64.192746,64.300466,692.346263,24.148142,692.35,7.269315,5.9e-05,80.843369,A1,F1,use,692.35_692.38_0,0.000343,0.976252,1.171502
64.301274,692.34592,4,49881030.0,0.729704,9.468644,64.163064,64.33015,692.34592,24.539493,692.35,7.387124,7.8e-05,81.391928,A2,F1,use,692.35_692.38_0,0.000343,0.976252,1.171502
45.246403,694.599682,4,181860500.0,0.863149,13.18059,45.097055,45.416594,694.599682,26.405762,694.6,7.948927,0.000283,57.089392,A2,F1,use,694.58_694.61_1,0.000131,0.974282,1.53086
45.057093,694.599552,4,171415100.0,0.789215,13.449507,44.908927,45.229882,694.599552,26.603801,694.6,8.008542,0.000324,56.688841,A1,F1,use,694.58_694.61_1,0.000131,0.974282,1.367676
45.931923,694.600223,4,59359880000.0,0.804883,138.757507,45.838217,47.837927,694.600223,34.756274,694.6,10.462681,0.092285,57.948333,A2,F1,use,694.58_694.61_2,0.000143,0.992689,1.549267
46.100243,694.600079,4,43180870000.0,0.777769,128.282654,45.657791,47.67419,694.600079,34.580555,694.6,10.409784,0.081703,58.001286,A1,F1,use,694.58_694.61_2,0.000143,0.992689,1.386083
45.341765,694.599902,4,39085450000.0,0.736879,81.97406,45.155215,46.791814,694.599902,34.501593,694.6,10.386014,0.077351,56.566611,A3,F1,use,694.58_694.61_2,0.00032,0.943038,1.131646
61.016792,694.839854,4,135216700.0,0.858683,10.698362,60.836683,61.140809,694.839854,25.978203,694.84,7.820218,0.00021,77.216103,A2,F1,use,694.82_694.85_1,0.000466,0.990708,1.188849
61.214634,694.84032,4,123078900.0,0.866322,9.637364,61.087865,61.354054,694.84032,26.12589,694.84,7.864677,0.000233,77.017544,A1,F1,use,694.82_694.85_1,0.000466,0.990708,1.188849
61.110981,694.839651,4,142998000.0,0.820858,13.998467,60.957234,61.193284,694.839651,26.4071,694.84,7.949329,0.000283,76.081385,A3,F1,use,694.82_694.85_1,0.000669,0.970146,1.164176
49.49361,694.846679,4,3006519000.0,0.84766,23.915073,49.075758,49.894046,694.846679,30.736329,694.85,9.252557,0.005689,62.270671,A1,F1,use,694.83_694.86_1,0.0001,0.966672,1.555962
49.799677,694.846779,4,2780535000.0,0.883579,15.922827,49.520976,50.046998,694.846779,30.340221,694.85,9.133316,0.004323,62.884494,A2,F1,use,694.83_694.86_1,0.0001,0.966672,1.555466
48.013377,694.847076,4,2593232000.0,0.787142,28.340063,47.686688,48.332284,694.847076,30.522986,694.85,9.188334,0.004907,60.408307,A1,F1,use,694.83_694.86_2,0.000147,0.989828,1.579118
48.173276,694.847223,4,2918189000.0,0.76662,29.213663,47.758147,48.456877,694.847223,30.409931,694.85,9.154302,0.004537,60.808825,A2,F1,use,694.83_694.86_2,0.00042,0.987347,1.576142
49.049623,694.846803,4,2402432000.0,0.880446,14.246229,48.809195,49.265787,694.846803,30.477529,694.85,9.17465,0.004754,61.155172,A3,F1,use,694.83_694.86_2,0.00042,0.987347,1.261634
73.00305,695.090168,4,65158140.0,0.766729,18.005682,72.839689,73.1439,695.090168,25.208324,695.09,7.588462,0.000123,91.849209,A1,F1,use,695.07_695.1_1,0.000148,0.905248,1.283842
73.033261,695.090316,4,48855140.0,0.79293,14.319289,72.930005,73.14212,695.090316,24.509512,695.09,7.378098,7.6e-05,92.535989,A2,F1,use,695.07_695.1_1,0.000148,0.905248,1.283842
73.185245,695.090052,4,49679950.0,0.779452,15.037211,73.046554,73.313002,695.090052,24.881841,695.09,7.49018,9.8e-05,91.02357,A3,F1,use,695.07_695.1_1,0.000116,0.925759,1.110911
50.901082,695.09415,4,29454110.0,0.729827,11.128545,50.791413,50.951168,695.09415,24.062848,695.09,7.243639,5.6e-05,64.04149,A1,F1,use,695.07_695.1_2,0.001027,0.987718,1.366311
51.087326,695.093123,4,34798590.0,0.71097,7.365884,51.07429,51.143548,695.093123,24.020031,695.09,7.23075,5.4e-05,64.543779,A2,F1,use,695.07_695.1_2,0.001027,0.987718,1.366311
64.187467,695.343671,4,82533670.0,0.789252,3.076331,64.149633,64.24058,695.343671,25.61416,695.34,7.71063,0.000163,79.888608,A3,F1,use,695.32_695.35_1,0.000599,0.056906,0.615891
66.38035,695.34427,4,26783380.0,0.731198,3.881532,66.370678,66.433942,695.34427,23.64234,695.34,7.117054,4.2e-05,84.045317,A2,F1,use,695.32_695.35_1,0.000599,0.056906,0.196817
64.83245,695.343184,4,43864840.0,0.703042,11.415173,64.739291,64.894029,695.343184,24.637444,695.34,7.41661,8.3e-05,81.56932,A1,F1,use,695.32_695.35_2,0.000456,0.913465,1.464352
65.009465,695.34364,4,180538100.0,0.776822,15.647086,64.752333,65.145925,695.34364,26.743409,695.34,8.050568,0.000357,80.905851,A3,F1,use,695.32_695.35_2,0.000456,0.913465,1.278142
62.195943,695.344486,4,38763990000.0,0.752047,73.614258,61.666614,63.489567,695.344486,34.42488,695.34,10.362922,0.073345,78.252184,A1,F1,use,695.32_695.35_3,0.000328,0.853014,1.602926
62.620052,695.344158,4,35439970000.0,0.86599,53.69846,61.920679,63.56088,695.344158,34.360339,695.34,10.343493,0.070136,77.939614,A3,F1,use,695.32_695.35_3,0.000328,0.853014,1.411999
62.512873,695.344172,4,36736560000.0,0.870967,65.993614,61.937108,63.678156,695.344172,34.064003,695.34,10.254287,0.057113,79.10951,A2,F1,use,695.32_695.35_3,1.4e-05,0.64265,0.980152
54.287534,695.342236,4,12379760.0,0.727968,4.462177,54.225226,54.315432,695.342236,22.812362,695.34,6.867205,2.3e-05,68.302174,A1,F1,use,695.32_695.35_4,0.000943,0.995126,1.562345
53.843913,695.343179,4,27611220.0,0.799123,6.359492,53.778227,53.923832,695.343179,23.686257,695.34,7.130274,4.3e-05,68.061829,A2,F1,use,695.32_695.35_4,0.000943,0.995126,1.391742
59.9556,695.344643,4,88421590.0,0.888418,6.336154,59.843869,60.048542,695.344643,25.648777,695.34,7.721051,0.000167,75.433484,A1,F1,use,695.32_695.35_5,0.000521,0.987955,1.737867
59.710091,695.344122,4,118117400.0,0.871616,11.059559,59.599811,59.888365,695.344122,25.783152,695.34,7.761502,0.000184,75.548446,A2,F1,use,695.32_695.35_5,0.000521,0.987955,1.513101
59.995642,695.34425,4,91603770.0,0.85917,6.694978,59.922102,60.086673,695.34425,25.764584,695.34,7.755913,0.000181,74.701128,A3,F1,use,695.32_695.35_5,0.000392,0.97154,1.347832
65.450473,695.590598,4,284838400.0,0.827857,7.105137,65.325089,65.567079,695.590598,27.336451,695.59,8.229092,0.000539,82.346889,A1,F1,use,695.57_695.6_1,0.000144,0.956639,1.345172
65.491761,695.590453,4,289712300.0,0.8858,8.037628,65.353736,65.616367,695.590453,27.077551,695.59,8.151155,0.00045,82.911269,A2,F1,use,695.57_695.6_1,0.000144,0.956639,1.344816
65.583286,695.590296,4,255781100.0,0.823887,6.300632,65.479928,65.682768,695.590296,27.246015,695.59,8.201868,0.000506,81.615967,A3,F1,use,695.57_695.6_1,0.000301,0.955458,1.343754
61.5206,695.590342,4,402707300.0,0.840256,8.360274,61.38371,61.653897,695.590342,27.836039,695.59,8.379483,0.000762,77.402497,A1,F1,use,695.57_695.6_2,0.000343,0.986024,1.374557
61.763465,695.589998,4,518775700.0,0.899537,18.556665,61.4377,61.960812,695.589998,28.266216,695.59,8.508979,0.001027,76.879568,A3,F1,use,695.57_695.6_2,0.000343,0.986024,1.374321
61.597012,695.590086,4,620444600.0,0.915469,12.189472,61.395794,61.668746,695.590086,28.176232,695.59,8.481891,0.000965,77.940656,A2,F1,use,695.57_695.6_2,0.000256,0.984245,1.372421
59.289177,696.065972,4,17606740.0,0.715529,7.525108,59.214599,59.341296,696.065972,23.320507,696.07,7.020172,3.3e-05,74.595019,A1,F1,use,696.05_696.08_1,0.000934,0.990804,1.188965
59.175885,696.066906,4,33767480.0,0.754909,7.225924,59.087262,59.286831,696.066906,23.976636,696.07,7.217687,5.2e-05,74.866674,A2,F1,use,696.05_696.08_1,0.000934,0.990804,1.188965
59.356325,696.064962,4,40403470.0,0.745449,11.425312,59.228679,59.425494,696.064962,24.583656,696.06,7.400418,8e-05,73.909957,A3,F1,use,696.05_696.08_1,0.001009,0.983257,1.179909
67.740201,696.590103,4,72427930.0,0.736564,10.269439,67.753867,67.801196,696.590103,25.425723,696.59,7.653905,0.000143,84.2852,A3,F1,use,696.57_696.6_1,0.000324,0.965006,1.158007
67.550548,696.590427,4,90415360.0,0.810257,8.668928,67.451948,67.621038,696.590427,25.680947,696.59,7.730735,0.000171,84.989111,A1,F1,use,696.57_696.6_1,0.000324,0.965006,1.158007
67.686342,696.59011,4,112586500.0,0.788867,13.544673,67.563465,67.775638,696.59011,25.713964,696.59,7.740674,0.000175,85.712068,A2,F1,use,696.57_696.6_1,0.000317,0.96315,1.15578
49.747505,697.107494,4,51595300.0,0.774514,6.170887,49.644199,49.81878,697.107494,24.871618,697.11,7.487103,9.8e-05,62.59011,A1,F1,use,697.09_697.12_0,0.000252,0.99493,1.193916
49.992725,697.107746,4,53248570.0,0.817954,7.431117,49.89298,50.056595,697.107746,24.633745,697.11,7.415496,8.3e-05,63.130868,A2,F1,use,697.09_697.12_0,0.000252,0.99493,1.193916
38.145667,697.810856,4,114904000.0,0.812377,15.570972,37.989008,38.307326,697.810856,25.743359,697.81,7.749523,0.000179,48.011247,A2,F1,use,697.79_697.82_1,0.000787,0.993589,1.192307
37.877872,697.810068,4,125529300.0,0.760969,12.363084,37.72767,38.014645,697.810068,26.154331,697.81,7.873238,0.000238,47.656263,A1,F1,use,697.79_697.82_1,0.000787,0.993589,1.192307
37.470793,697.810284,4,144843400.0,0.824758,20.674139,37.251123,37.654309,697.810284,26.425599,697.81,7.954898,0.000287,46.826099,A3,F1,use,697.79_697.82_1,0.000216,0.993187,1.191825
73.811605,698.147297,4,99721880.0,0.828287,13.273742,73.607784,73.983105,698.147297,25.822289,698.15,7.773284,0.000189,92.866496,A1,F1,use,698.13_698.16_0,0.000162,0.957109,1.14853
73.951782,698.147459,4,144306600.0,0.869702,10.419623,73.790574,74.128752,698.147459,26.072067,698.15,7.848474,0.000224,93.708237,A2,F1,use,698.13_698.16_0,0.000162,0.957109,1.14853
47.91267,698.599985,4,36108750.0,0.80116,9.150592,47.883347,48.023533,698.599985,24.356727,698.6,7.332106,6.8e-05,60.281601,A1,F1,use,698.58_698.61_0,0.000231,0.995628,1.194753
48.052216,698.599754,4,54289100.0,0.832772,10.396256,47.950938,48.162599,698.599754,24.661665,698.6,7.423901,8.4e-05,60.654324,A2,F1,use,698.58_698.61_0,0.000231,0.995628,1.194753
65.396714,698.839238,4,77704190.0,0.746407,5.825159,65.294479,65.472984,698.839238,25.462371,698.84,7.664937,0.000147,82.279253,A1,F1,use,698.82_698.85_1,0.000481,0.974096,1.168915
65.427245,698.838756,4,77120960.0,0.792047,8.880323,65.293493,65.563478,698.838756,25.168125,698.84,7.576361,0.00012,82.828931,A2,F1,use,698.82_698.85_1,0.000481,0.974096,1.168915
65.5375,698.838801,4,68563190.0,0.735685,9.63282,65.383088,65.617942,698.838801,25.346611,698.84,7.63009,0.000136,81.559306,A3,F1,use,698.82_698.85_1,0.000437,0.966696,1.160036
52.841163,699.342673,4,3891048000.0,0.907425,24.526705,52.451106,53.176216,699.342673,30.825017,699.34,9.279255,0.006049,66.782084,A2,F1,use,699.32_699.35_1,0.00011,0.996231,1.590761
52.977503,699.342783,4,3953450000.0,0.876097,24.843071,52.616964,53.362347,699.342783,31.131347,699.34,9.371469,0.00748,66.653951,A1,F1,use,699.32_699.35_1,0.00011,0.996231,1.590761
60.857908,699.34407,4,61728280.0,0.7095,15.024018,60.700917,61.064134,699.34407,25.13031,699.34,7.564977,0.000117,76.568727,A1,F1,use,699.32_699.35_2,0.000838,0.988167,1.582697
60.561697,699.344908,4,54740190.0,0.78599,14.275707,60.390433,60.663014,699.344908,24.673602,699.34,7.427494,8.5e-05,76.635295,A2,F1,use,699.32_699.35_2,0.000838,0.988167,1.582697
53.323994,699.3425,4,795747700.0,0.899021,9.73453,53.198284,53.473096,699.3425,28.535241,699.34,8.589964,0.001237,67.39829,A2,F1,use,699.32_699.35_3,0.000553,0.98825,1.58278
53.518337,699.343052,4,887135300.0,0.869857,12.416749,53.354639,53.723762,699.343052,28.975461,699.34,8.722483,0.001679,67.334405,A1,F1,use,699.32_699.35_3,0.000553,0.98825,1.58278
52.3704,699.356146,4,126009700.0,0.805956,17.562742,52.124129,52.45316,699.356146,26.159842,699.36,7.874897,0.000238,65.890121,A1,F1,use,699.34_699.37_2,0.000706,0.995864,1.58236
